code_tvs,annee,nb_menages_tot,med_niveau_vie
59122,2019,32304,20010.233717186726
59131,2004,4295,14146.886612339931
59131,2005,4275,14701.910643274852
59131,2006,4322,15308.726515502083
59131,2007,4465,15777.851287793952
59131,2008,4559,16733.089712656285
59131,2009,4615,16884.77031419285
59131,2010,4614,17331.491764195925
59131,2011,4621,17851.338671283273
59131,2012,4624,18449.788769429306
59131,2013,4650,19221.380290151894
59131,2014,4680,19610.908404558402
59131,2015,4695,19795.65559578748
59131,2016,4683,19921.879106799668
59131,2017,4720,20045.699152542373
59131,2018,4780,20772.213389121338
59131,2019,4834,21073.115432354156
59135,2004,3641,14460.517714913485
59135,2005,3692,14922.921858071506
59135,2006,3754,15600.945657964838
59135,2007,3925,16162.940127388536
59135,2008,3975,16885.64817610063
59135,2009,4025,17230.91801242236
59135,2010,4069,17504.398009338904
59135,2011,4111,18503.321819508634
59135,2012,4132,19402.52224796019
59135,2013,4176,19986.424354588573
59135,2014,4183,20090.563669833486
59135,2015,4205,20366.75434044109
59135,2016,4216,20683.60782995994
59135,2017,4232,21053.11200378072
59135,2018,4245,22020.64782096584
59135,2019,4297,22049.02955550384
59136,2004,5927,11953.1790113042
59136,2005,5945,12351.009419680404
59136,2006,5995,12723.428607172644
59136,2007,6147,12924.439319993493
59136,2008,6182,13387.814461339372
59136,2009,6225,13516.971325301205
59136,2010,6210,13977.556682769726
59136,2011,6297,14322.322058122916
59136,2012,6165,15876.32968124414
59136,2013,6086,16180.741675811238
59136,2014,6105,16354.613891813891
59136,2015,6022,16513.060855935644
59136,2016,6079,16793.30460546597
59136,2017,6067,16982.559749464315
59136,2018,6084,17599.884944115714
59136,2019,6187,17676.58639081946
59139,2004,18110,13077.067614577581
59139,2005,18137,13580.399073716711
59139,2006,18244,13910.984296206972
59139,2007,19043,14334.617654781285
59139,2008,19142,14741.736574025703
59139,2009,19428,14752.101889026148
59139,2010,19510,15069.013608405947
59139,2011,19717,15403.530937769438
59139,2012,19581,16769.21162551184
59139,2013,19596,17144.53304781101
59139,2014,19609,17397.737450491502
59139,2015,19622,17443.670867021396
59139,2016,19591,17739.50239236574
59139,2017,19700,17927.25583756345
59139,2018,19612,18462.887517846215
59139,2019,19804,18644.01939002222
59143,2004,2784,17116.5
59143,2005,2820,17413
59143,2006,2824,17978
59143,2007,2920,18545
59143,2008,2999,18745
59143,2009,3062,19137
59143,2010,3065,19654
59143,2011,3085,19964
59143,2012,3148,20350
59143,2013,3162,20760
59143,2014,3194,21033.5
59143,2015,3183,21548
59143,2016,3256,21707
59143,2017,3369,21950
59143,2018,3347,22620
59143,2019,3384,22800
59152,2004,6281,15219.912434325744
59152,2005,6345,15767.560914105596
59152,2006,6480,16472.809490740743
59152,2007,6837,17070.60830773731
59152,2008,6952,17613.788262370545
59152,2009,7031,17902.372493244206
59152,2010,7201,18376.04707679489
59152,2011,7283,18963.34450089249
59152,2012,7370,19612.031518485113
59152,2013,7398,19982.297641081106
59152,2014,7439,20229.618228465224
59152,2015,7489,20408.708001364965
59152,2016,7550,20797.096669820246
59152,2017,7642,21342.218005757655
59152,2018,7669,21775.490937540748
59152,2019,7892,22051.667511403954
59153,2004,8619,11110.390068453416
59153,2005,8703,11555.042169366885
59153,2006,8816,11863.610367513611
59153,2007,9148,12294.531482291211
59153,2008,9279,12842.76355210691
59153,2009,9286,12832.606181348267
59153,2010,9345,12920.83820224719
59153,2011,9372,13232.063913785745
59153,2012,9410,14905.200612823252
59153,2013,9426,15329.09257777371
59153,2014,9397,15450.254304146669
59153,2015,9460,15584.819329059354
59153,2016,9366,15908.754347030292
59153,2017,9394,16113.57142857143
59153,2018,9306,16650.36320653342
59153,2019,9494,16899.499684010956
59155,2004,17698,15277.536727313822
59155,2005,17712,15809.970246160796
59155,2006,17818,16399.426703333706
59155,2007,18498,17183.6854795113
59155,2008,18657,17849.277858176556
59155,2009,18732,17982.533445440957
59155,2010,18805,18447.061951608615
59155,2011,18966,18932.29937783402
59155,2012,18992,19276.140244906423
59155,2013,18903,19994.39771573277
59155,2014,18879,20209.953340753367
59155,2015,18958,20403.470121295697
59155,2016,19128,20648.420551273626
59155,2017,19174,20906.40085532492
59155,2018,19196,21337.316107522398
59155,2019,19426,21693.010398435086
59163,2004,8262,15898.5
59163,2005,8320,16429.5
59163,2006,8439,16827
59163,2007,8787,17533
59163,2008,8811,18223
59163,2009,8845,18542
59163,2010,8868,18806
59163,2011,8897,19261
59163,2012,8811,19659
59163,2013,8975,20082
59163,2014,9077,20068
59163,2015,9103,20597.33333333333
59163,2016,9080,20898.82352941177
59163,2017,9119,21250
59163,2018,9051,21710
59163,2019,9237,22050
59168,2004,4534,19863.97805469784
59168,2005,4576,20733.016499125875
59168,2006,4603,21241.951118835543
59168,2007,4748,22026.29791491154
59168,2008,4925,22649.675939086294
59168,2009,5013,23207.403351286655
59168,2010,5131,23720.33872539466
59168,2011,5233,24555.10280909612
59168,2012,5220,25028.824857994285
59168,2013,5331,25227.901304141982
59168,2014,5394,25649.24834361813
59168,2015,5487,25686.051580607254
59168,2016,5670,26022.059061336466
59168,2017,5780,26414.442906574393
59168,2018,5826,27270.18880878819
59168,2019,5843,27443.448570939585
59170,2004,5281,13207.251656883167
59170,2005,5278,13464.088859416446
59170,2006,5307,14097.939325419258
59170,2007,5505,14301.98038147139
59170,2008,5554,14723.674288800865
59170,2009,5563,14846.32841991731
59170,2010,5586,15271.239348370927
59170,2011,5629,15676.012790904246
59170,2012,5576,16989.782985755286
59170,2013,5612,17433.46245149282
59170,2014,5606,17849.70287167519
59170,2015,5610,17859.46001188354
59170,2016,5592,18153.806276824034
59170,2017,5634,18253.564075257367
59170,2018,5552,18661.853386167146
59170,2019,5550,18911.823423423422
59172,2004,12498,10064.572491598656
59172,2005,12580,10341.415182829889
59172,2006,12532,10863.043807851898
59172,2007,13012,11234.739855517984
59172,2008,13050,11696.346130268199
59172,2009,13030,11535.969455103606
59172,2010,13001,11738.208907007154
59172,2011,13057,11994.995787700083
59172,2012,12818,14469.087898156618
59172,2013,12788,14784.054243984081
59172,2014,12829,14895.756117250381
59172,2015,12947,14954.752331048629
59172,2016,12868,15193.556860854063
59172,2017,12845,15508.531724406384
59172,2018,12768,15925.997807017544
59172,2019,12959,16244.570568716723
59178,2004,16723,13267
59178,2005,16843,13570.5
59178,2006,16798,13840
59178,2007,17564,14158
59178,2008,17781,14521
59178,2009,17940,14515
59178,2010,18001,14799
59178,2011,18080,14901
59178,2012,17773,16150.6666666667
59178,2013,17858,16504
59178,2014,17791,16595
59178,2015,17695,16719
59178,2016,17542,17077
59178,2017,17526,17220
59178,2018,17572,17590
59178,2019,17851,17740
59179,2004,9437,12160.02506093038
59179,2005,9481,12702.57151144394
59179,2006,9535,13168.649921342423
59179,2007,9877,13637.83193277311
59179,2008,9999,14238.280178017802
59179,2009,10150,14235.000689655171
59179,2010,10325,14410.662808716706
59179,2011,10413,14879.774512628444
59179,2012,10429,16380.271645229192
59179,2013,10465,16811.69882367496
59179,2014,10557,16924.453713100913
59179,2015,10606,16972.92521496579
59179,2016,10584,17351.68273652053
59179,2017,10607,17623.0178184218
59179,2018,10578,18106.27623369257
59179,2019,10568,18396.461960635883
59183,2004,38934,13731.955308984436
59183,2005,38767,14223.343255861944
59183,2006,38888,14615.757791606666
59183,2007,40179,15249.618407625876
59183,2008,39999,15848.440111002776
59183,2009,40125,15989.675239875389
59183,2010,40208,16025
59183,2011,40206,16327.5
59183,2012,39825,17279
59183,2013,39892,17871.3043478261
59183,2014,39992,18025.33333333333
59183,2015,39819,18200.666666666668
59183,2016,39808,18366
59183,2017,39821,18560
59183,2018,39484,19090
59183,2019,40003,19340
59205,2004,6335,11366.62999210734
59205,2005,6322,11717.460692818728
59205,2006,6353,12362.350936565403
59205,2007,6572,12642.337568472307
59205,2008,6627,13430.436698355214
59205,2009,6755,13454.682013323465
59205,2010,6753,13878.6891751814
59205,2011,6812,14148.849383440987
59205,2012,6801,15862.318682126563
59205,2013,6818,16301.156106385048
59205,2014,6910,16348.040070750923
59205,2015,6939,16468.420441626236
59205,2016,6938,16730.42172095705
59205,2017,6879,17152.591946503853
59205,2018,6871,17732.93698151652
59205,2019,6887,17990.866850588063
59212,2004,2552,14895.752351097177
59212,2005,2638,15494.96967399545
59212,2006,2652,15951.99773755656
59212,2007,2776,16396.410662824208
59212,2008,2827,17020.850725150336
59212,2009,2848,17126.030898876405
59212,2010,2860,17607.115384615383
59212,2011,2878,18261.021542738014
59212,2012,2949,19029.655250367316
59212,2013,2986,19630.149076643385
59212,2014,3000,19780.08156521739
59212,2015,3027,20082.190727893405
59212,2016,3033,20178.31981536432
59212,2017,3085,20648.34683954619
59212,2018,3093,21133.462657613967
59212,2019,3162,21355.36685641999
59220,2004,6374,16621
59220,2005,6363,17031
59220,2006,6417,17343
59220,2007,6565,17842
59220,2008,6755,18436
59220,2009,6906,18567
59220,2010,6861,18915
59220,2011,6933,19270
59220,2012,6862,19713.3333333333
59220,2013,6834,20062.7777777778
59220,2014,6878,20358
59220,2015,6974,20289.444444444445
59220,2016,7100,20461.42857142857
59220,2017,7235,20740
59220,2018,7234,21070
59220,2019,7272,21470
59234,2004,5005,14750.094905094906
59234,2005,5054,15212.184606252473
59234,2006,5073,15578.507983441752
59234,2007,5298,16251.48810872027
59234,2008,5373,16738.38954029406
59234,2009,5438,16785.948510481794
59234,2010,5468,17181.765179224578
59234,2011,5545,17601.150405770964
59234,2012,5526,18372.14449442464
59234,2013,5529,18867.123625214263
59234,2014,5529,19057.913569720404
59234,2015,5468,19396.91214418354
59234,2016,5528,19725.677018727172
59234,2017,5532,20128.080260303686
59234,2018,5517,20449.00851912271
59234,2019,5532,20818.25741142444
59239,2004,2002,16010
59239,2005,2021,16582
59239,2006,2041,17504
59239,2007,2102,18047
59239,2008,2097,18628
59239,2009,2131,19031.5
59239,2010,2147,19397
59239,2011,2169,20078
59239,2012,2158,20857.6
59239,2013,2149,21440
59239,2014,2150,21621.666666666668
59239,2015,2177,21908.5
59239,2016,2201,22098
59239,2017,2210,22170
59239,2018,2219,23200
59239,2019,2270,23420
59249,2004,10472,11277.45282658518
59249,2005,10454,11565.852783623493
59249,2006,10529,11998.025643460918
59249,2007,10845,12379.234209313046
59249,2008,10931,12957.678163022596
59249,2009,10893,13016.96396768567
59249,2010,10891,13171.144339362776
59249,2011,10917,13642.681597508474
59249,2012,10740,15333.185188915553
59249,2013,10693,15779.034446313695
59249,2014,10653,16004.494859382092
59249,2015,10616,15927.277398576418
59249,2016,10554,16137.28113750794
59249,2017,10490,16490.368922783604
59249,2018,10553,17014.0206576329
59249,2019,10646,17119.236332894983
59268,2004,2143,14019.219785347645
59268,2005,2181,14371.044475011462
59268,2006,2236,14816.644901610018
59268,2007,2330,15698.99356223176
59268,2008,2433,16425.22975750103
59268,2009,2454,16557.566014669927
59268,2010,2474,16976.24413904608
59268,2011,2522,17623.877478191913
59268,2012,2501,18707.646655623434
59268,2013,2508,19392.84732811051
59268,2014,2487,19435.70846497023
59268,2015,2487,19652.306776188558
59268,2016,2493,19874.43160850381
59268,2017,2562,20377.868852459018
59268,2018,2564,20849.82839313573
59268,2019,2602,20856.04150653344
59271,2004,7118,9942
59271,2005,7100,10469
59271,2006,7079,10819
59271,2007,7323,11349
59271,2008,7413,11695
59271,2009,7443,11780
59271,2010,7446,12201
59271,2011,7559,12487
59271,2012,7556,14636.6666666667
59271,2013,7646,14987.9166666667
59271,2014,7689,15151.42857142857
59271,2015,7757,15121.5
59271,2016,7740,15108.571428571428
59271,2017,7742,15330
59271,2018,7613,15600
59271,2019,7654,15930
59273,2004,11593,14069.353575433452
59273,2005,11664,14698.166023662552
59273,2006,11746,15281.793717010047
59273,2007,12271,15912.485046043517
59273,2008,12396,16610.77597612133
59273,2009,12472,16850.705259781913
59273,2010,12517,17174.753415355117
59273,2011,12707,17524.046667191313
59273,2012,12673,18454.07229598672
59273,2013,12754,19146.067737404268
59273,2014,12759,19408.282825325103
59273,2015,12840,19612.421206670624
59273,2016,12856,19738.458805455073
59273,2017,12905,20036.60441689268
59273,2018,12941,20612.102619581176
59273,2019,13110,20765.57513348589
59279,2004,6797,14897.5
59279,2005,6919,15401.5
59279,2006,7055,15872
59279,2007,7349,16503
59279,2008,7413,17008.5
59279,2009,7609,17271
59279,2010,7699,17743
59279,2011,7826,17986
59279,2012,7679,18783.3333333333
59279,2013,7747,19164
59279,2014,8005,19186.52173913044
59279,2015,7964,19282.85714285714
59279,2016,7990,19599.13043478261
59279,2017,8020,19870
59279,2018,7959,20390
59279,2019,8023,20640
59286,2004,13627,16847.560431496295
59286,2005,13689,17360.317809920372
59286,2006,13841,17890.06697492956
59286,2007,14483,18641.745287578542
59286,2008,14706,19314.889942880458
59286,2009,15095,19632.68009274594
59286,2010,15225,20229.84998357964
59286,2011,15304,20619.863695765813
59286,2012,15181,21069.210520783225
59286,2013,15332,21483.124332930274
59286,2014,15632,21780.457525052705
59286,2015,15867,21904.703378173475
59286,2016,16040,22228.156654507122
59286,2017,16208,22572.665350444226
59286,2018,16197,23175.126875347287
59286,2019,16497,23381.828211189913
59291,2004,7516,10726.847259180415
59291,2005,7604,11314.835349815887
59291,2006,7609,11832.455447496386
59291,2007,7853,12429.248949446071
59291,2008,7849,13064.16435214677
59291,2009,7857,12927.270968563065
59291,2010,7901,13296.041577015567
59291,2011,7921,13637.47569751294
59291,2012,7788,15501.99484611043
59291,2013,7803,15936.6875913221
59291,2014,7899,16013.332976155802
59291,2015,7909,16044.44657183493
59291,2016,7954,16284.589202397914
59291,2017,7973,16431.98795936285
59291,2018,7974,16922.405317281162
59291,2019,8025,17145.66105919003
59295,2004,11036,14373.677827111273
59295,2005,11164,14787.195494446436
59295,2006,11295,15456.293138556883
59295,2007,11814,15987.746402573219
59295,2008,11967,16618.553271496614
59295,2009,12016,16997.83114181092
59295,2010,12125,17361.270144329897
59295,2011,12225,17823.605071574642
59295,2012,12221,18661.633692200365
59295,2013,12272,19219.595892701924
59295,2014,12333,19347.538600464104
59295,2015,12300,19666.611233707576
59295,2016,12374,19808.790266200762
59295,2017,12481,20115.165451486257
59295,2018,12518,20595.50407413325
59295,2019,12606,20883.32222751071
59299,2004,9955,16228.861878453037
59299,2005,9995,16738.655227613806
59299,2006,9993,17305.44280996698
59299,2007,10298,18123.17809283356
59299,2008,10483,18887.980921491937
59299,2009,10614,19242.861126813645
59299,2010,10809,19747.938014617448
59299,2011,11029,20242.50303744673
59299,2012,11116,20794.642157450726
59299,2013,11186,21365.770685313928
59299,2014,11234,21627.799707686405
59299,2015,11249,21991.082894268275
59299,2016,11371,22239.401190371496
59299,2017,11482,22682.268768507227
59299,2018,11533,23516.62273476112
59299,2019,11733,23658.262166538825
59309,2004,2409,13820.432129514322
59309,2005,2448,14340.750816993463
59309,2006,2477,14908.578522406136
59309,2007,2582,15298.825716498837
59309,2008,2626,16198.609672505712
59309,2009,2678,16324.781926811054
59309,2010,2712,16855.17330383481
59309,2011,2727,17251.044371103777
59309,2012,2749,18262.49318135887
59309,2013,2777,18827.495018605223
59309,2014,2841,18826.700530259062
59309,2015,2854,19124.873297583865
59309,2016,2856,19339.10711579318
59309,2017,2847,19632.402528977873
59309,2018,2881,20374.335300242972
59309,2019,2889,20604.247144340603
59317,2004,3739,15847.57849692431
59317,2005,3761,16175.521669768677
59317,2006,3707,16712.487456164014
59317,2007,3838,17362.322563835332
59317,2008,3878,17762.817947395564
59317,2009,3946,18006.441966548402
59317,2010,3979,18411.029153053532
59317,2011,4011,18885.380204437795
59317,2012,3954,19453.307705277395
59317,2013,3974,20010.299823247256
59317,2014,3985,20186.225978371273
59317,2015,4006,20478.843401564318
59317,2016,4033,20767.304487974216
59317,2017,4069,20851.263209633817
59317,2018,4076,21394.153581943083
59317,2019,4133,21664.80280667796
59324,2004,9194,11760.813139003698
59324,2005,9200,12473.70125
59324,2006,9279,12937.516542730897
59324,2007,9625,13299.44025974026
59324,2008,9731,14003.149727674443
59324,2009,9697,14155.05599670001
59324,2010,9725,14649.858354755785
59324,2011,9843,14938.710149344712
59324,2012,9772,16304.377400116027
59324,2013,9806,16879.088667471548
59324,2014,9842,16951.0389282284
59324,2015,9857,16922.032732046067
59324,2016,9919,17141.22509104283
59324,2017,9912,17119.982849071832
59324,2018,9935,17640.047307498742
59324,2019,10009,17900.17983814567
59327,2004,8015,12221.137367436057
59327,2005,8137,12557.460612019171
59327,2006,8093,13229.41084888175
59327,2007,8403,13520.227121266214
59327,2008,8465,14255.365741287655
59327,2009,8548,14336.09300421151
59327,2010,8567,14857.48091513949
59327,2011,8659,15318.89756322901
59327,2012,8605,16537.232523971412
59327,2013,8580,16985.89028971029
59327,2014,8617,17167.464539089397
59327,2015,8685,17436.594992627874
59327,2016,8761,17774.44158509909
59327,2017,8891,18129.560229445506
59327,2018,8899,18509.236992920552
59327,2019,8990,18800.430478309234
59328,2004,17085,19405.178811823236
59328,2005,17047,19927.330263389453
59328,2006,17183,20668.64319385439
59328,2007,17733,21491.288445271526
59328,2008,17834,22125.287596725357
59328,2009,18050,22406.35252077562
59328,2010,18153,22875.32226078334
59328,2011,18332,23746.224361771765
59328,2012,18303,23511.942383489702
59328,2013,18340,23967.04255235859
59328,2014,18562,24197.387898214987
59328,2015,18585,24389.245280919757
59328,2016,18609,24808.424877875274
59328,2017,18754,25243.182787671965
59328,2018,18871,25761.654920248002
59328,2019,19161,26208.610197797607
59329,2004,5885,15699.758963466442
59329,2005,6061,16054.040752351097
59329,2006,6186,16364.25897187197
59329,2007,6385,16929.943931088488
59329,2008,6419,17415.91275899673
59329,2009,6496,17624.287099753696
59329,2010,6561,18003.671696387744
59329,2011,6594,18583.43175614195
59329,2012,6552,19206.65055339472
59329,2013,6596,19872.908431548356
59329,2014,6676,20162.169786625847
59329,2015,6738,20116.73598213402
59329,2016,6795,20413.96061880234
59329,2017,6840,20730.26023391813
59329,2018,6861,21230.250692318903
59329,2019,6977,21636.40246524294
59331,2004,3455,12308.686685962373
59331,2005,3492,12683.520332187858
59331,2006,3532,13307.994903737259
59331,2007,3657,13566.803664205634
59331,2008,3700,14424.01081081081
59331,2009,3736,14718.157922912205
59331,2010,3714,15080.149434571891
59331,2011,3723,15391.318426000536
59331,2012,3631,16634.218288370263
59331,2013,3590,17210.835088650125
59331,2014,3612,17635.45785706261
59331,2015,3613,17563.19585302442
59331,2016,3649,18002.65607015621
59331,2017,3647,18050.350973402798
59331,2018,3642,18826.526633717738
59331,2019,3692,19253.087757313107
59339,2004,3428,17682.5
59339,2005,3403,18071
59339,2006,3468,18463.5
59339,2007,3586,19161
59339,2008,3611,19858
59339,2009,3645,20045
59339,2010,3784,20531
59339,2011,3785,20887
59339,2012,3769,20913.6666666667
59339,2013,3806,21454.9
59339,2014,3866,21567.61904761905
59339,2015,3861,22047.826086956524
59339,2016,3847,22308.666666666668
59339,2017,3841,22600
59339,2018,3820,23010
59339,2019,3928,23220
59343,2004,2883,18423.425598335067
59343,2005,2931,18919.666325486185
59343,2006,2956,19502.37889039242
59343,2007,3045,20349.402955665028
59343,2008,3133,21231.285349505266
59343,2009,3212,21596.52319427148
59343,2010,3271,22136.287985325587
59343,2011,3402,22411.370958259846
59343,2012,3392,22577.286003832574
59343,2013,3480,22970.86041114059
59343,2014,3723,23096.44280725989
59343,2015,3919,23323.719837580575
59343,2016,4040,23537.780410183877
59343,2017,4198,23705.740828966173
59343,2018,4205,24387.479191438764
59343,2019,4252,24928.579492003762
59350,2004,90799,13425
59350,2005,91375,13825
59350,2006,91555,14215
59350,2007,94565,14865
59350,2008,95068,15474
59350,2009,94670,15775
59350,2010,95702,16125
59350,2011,95688,16485
59350,2012,92979,17534
59350,2013,92785,17842
59350,2014,93823,18000
59350,2015,94344,18102.39047619048
59350,2016,94315,18424
59350,2017,95071,18680
59350,2018,93975,19320
59350,2019,97244,19580
59352,2004,4319,17230.457629080804
59352,2005,4431,17726.629654705484
59352,2006,4518,18150.992917220006
59352,2007,4674,18900.45485665383
59352,2008,4719,19783.779190506466
59352,2009,4746,20031.44500632111
59352,2010,4797,20472.325828642905
59352,2011,4808,21014.831218801995
59352,2012,4873,21260.655756207678
59352,2013,4947,21701.47897715785
59352,2014,5127,21876.54469800403
59352,2015,5160,22057.65503875969
59352,2016,5187,22637.17771351456
59352,2017,5211,23014.574937631933
59352,2018,5207,23605.221816785095
59352,2019,5258,23985.6162038798
59360,2004,7967,13801
59360,2005,7989,14280
59360,2006,8012,14455
59360,2007,8462,15010
59360,2008,8484,15663
59360,2009,8581,15755
59360,2010,8685,16031
59360,2011,8725,16333
59360,2012,8858,17211.5
59360,2013,8976,17507.5
59360,2014,9122,17537.2
59360,2015,9226,17655.76923076923
59360,2016,9352,17862.85714285714
59360,2017,9555,18020
59360,2018,9381,18480
59360,2019,9430,18660
59365,2004,5641,11101.531643325652
59365,2005,5655,11754.944120247568
59365,2006,5722,12036.948968891995
59365,2007,5973,12546.476979742174
59365,2008,6068,13333.423368490443
59365,2009,6056,13091.40827278732
59365,2010,6072,13696.304924242424
59365,2011,6052,13986.56130204891
59365,2012,5985,15662.428054326207
59365,2013,6027,16179.876608173274
59365,2014,6011,16544.115013294486
59365,2015,6035,16506.82144159072
59365,2016,6017,16656.908383816062
59365,2017,6071,17025.231428100808
59365,2018,6013,17436.10843173125
59365,2019,6078,17696.920039486675
59367,2004,6877,16029.09800785226
59367,2005,6972,16574.241896156054
59367,2006,7064,17016.476642129106
59367,2007,7405,17519.81701553005
59367,2008,7542,18110.34897905065
59367,2009,7593,18438.524166995918
59367,2010,7689,18688.59481076863
59367,2011,7841,19088.045784976406
59367,2012,7825,19260.69641462552
59367,2013,7852,19871.548455959066
59367,2014,7875,20115.599322751325
59367,2015,7907,20272.53231314025
59367,2016,7913,20364.66801465942
59367,2017,8005,20687.656464709555
59367,2018,8043,21331.018276762403
59367,2019,8203,21505.934414238694
59368,2004,9865,16691
59368,2005,9836,17319
59368,2006,9853,17761
59368,2007,10214,18648
59368,2008,10355,19325
59368,2009,10460,19680
59368,2010,10591,20142
59368,2011,10550,20634
59368,2012,10347,20766.25
59368,2013,10383,21166
59368,2014,10344,21510.5
59368,2015,10328,22159.52380952381
59368,2016,10486,22479
59368,2017,10544,22990
59368,2018,10576,23740
59368,2019,10783,24140
59375,2004,2345,15835.52537313433
59375,2005,2391,16436.7139272271
59375,2006,2423,17097.741642591827
59375,2007,2550,17839.074901960783
59375,2008,2583,18836.25396825397
59375,2009,2620,19225.56297709924
59375,2010,2638,19769.428733889312
59375,2011,2638,20380.684230477636
59375,2012,2628,21042.626522989143
59375,2013,2658,21110.292192378856
59375,2014,2674,21458.09660696284
59375,2015,2683,21684.36686012459
59375,2016,2694,21912.8716006431
59375,2017,2703,22466.3226045135
59375,2018,2657,23203.08618742943
59375,2019,2723,23517.032684539114
59378,2004,15364,20637
59378,2005,15391,21299
59378,2006,15536,22014
59378,2007,15987,22812
59378,2008,16142,23759
59378,2009,16437,24035
59378,2010,16503,24644
59378,2011,16687,25007
59378,2012,16574,24613.3333333333
59378,2013,16524,25069.2592592593
59378,2014,16603,25311.666666666664
59378,2015,16617,25820
59378,2016,16608,26110.5
59378,2017,16816,26630
59378,2018,16940,27330
59378,2019,17161,27760
59383,2004,6504,14775.493849938499
59383,2005,6558,15123.98627630375
59383,2006,6623,15586.473652423372
59383,2007,6853,16343.741791915949
59383,2008,6890,16996.3412191582
59383,2009,6980,17283.42664756447
59383,2010,6993,17883.983125983126
59383,2011,7092,18368.942329385223
59383,2012,7205,19074.642837467876
59383,2013,7319,19534.481572890803
59383,2014,7361,19661.660315135192
59383,2015,7387,19990.991765305513
59383,2016,7485,20167.59238582064
59383,2017,7492,20431.059797116926
59383,2018,7577,21081.698561435926
59383,2019,7758,21479.87625676721
59386,2004,3340,15679
59386,2005,3343,16257
59386,2006,3331,16841
59386,2007,3485,17186
59386,2008,3581,18419
59386,2009,3665,19079
59386,2010,3759,19399
59386,2011,3852,20082
59386,2012,3904,20477.5
59386,2013,3973,21026.1538461538
59386,2014,3981,21511.666666666668
59386,2015,4000,21668.09523809524
59386,2016,3970,22098.666666666668
59386,2017,4004,22500
59386,2018,4207,23070
59386,2019,4345,23150
59392,2004,18307,11462.715027038837
59392,2005,18225,11902.197969821673
59392,2006,18361,12274.868089973314
59392,2007,19120,12731.439016736402
59392,2008,19275,13534.357509727626
59392,2009,19256,13503.81865392605
59392,2010,19368,13603.50758983891
59392,2011,19470,13922.26409861325
59392,2012,19164,15751.851082386593
59392,2013,19007,16179.052692366502
59392,2014,18836,16272.156022156156
59392,2015,18710,16391.554733908528
59392,2016,18710,16540.980527347227
59392,2017,18852,16781.53140250371
59392,2018,18753,17147.280968378393
59392,2019,18855,17382.95783611774
59400,2004,7305,14705.270225872691
59400,2005,7397,15335.387927538191
59400,2006,7464,15842.310691318327
59400,2007,7810,16584.435595390525
59400,2008,7903,17303.944324939897
59400,2009,8058,17591.372052618517
59400,2010,8245,18041.93547604609
59400,2011,8415,18402.549732620322
59400,2012,8492,19346.69873071408
59400,2013,8543,19781.404066385378
59400,2014,8605,19924.652678163115
59400,2015,8603,20092.56007723404
59400,2016,8660,20466.411335578112
59400,2017,8737,20925.966578917247
59400,2018,8871,21520.916469394655
59400,2019,9160,21589.92576419214
59410,2004,8482,12825.5
59410,2005,8444,13177.5
59410,2006,8442,13341
59410,2007,8736,13842
59410,2008,8801,14197
59410,2009,8777,14453
59410,2010,8646,14629
59410,2011,8481,15037
59410,2012,8247,16570
59410,2013,8237,17101.6666666667
59410,2014,8223,17202
59410,2015,8257,17366.153846153844
59410,2016,8326,17438
59410,2017,8407,17750
59410,2018,8404,18330
59410,2019,8591,18640
59421,2004,5027,20671
59421,2005,5088,21290
59421,2006,5082,21825.5
59421,2007,5282,22823
59421,2008,5309,23306.5
59421,2009,5374,23723
59421,2010,5457,24153
59421,2011,5466,24782
59421,2012,5440,24552
59421,2013,5435,24916.8
59421,2014,5508,25212
59421,2015,5565,25736.5
59421,2016,5553,25905.86904761905
59421,2017,5556,26320
59421,2018,5542,27310
59421,2019,5547,27650
59426,2004,3364,17832
59426,2005,3393,18511.5
59426,2006,3448,19051
59426,2007,3589,19501
59426,2008,3689,20433
59426,2009,3791,20525
59426,2010,3852,21019
59426,2011,3868,21148
59426,2012,3840,21530.6666666667
59426,2013,3943,22030.5
59426,2014,3999,22017.33333333333
59426,2015,3989,22346.19047619048
59426,2016,4005,22742.666666666668
59426,2017,4011,23160
59426,2018,4032,23700
59426,2019,4088,24080
59431,2004,5444,16286.764144011755
59431,2005,5554,16674.599927979834
59431,2006,5608,17287.758202567762
59431,2007,5860,17841.05733788396
59431,2008,5898,18591.429128518143
59431,2009,5915,18717.103803888418
59431,2010,6053,19230.1677680489
59431,2011,6139,19755.27675517185
59431,2012,6116,20231.985974157746
59431,2013,6223,20527.092572833903
59431,2014,6319,20725.002690299098
59431,2015,6355,20999.6878348507
59431,2016,6486,21316.415573582548
59431,2017,6563,21483.845802224594
59431,2018,6628,22093.35244417622
59431,2019,6724,22300.544318857825
59449,2004,8316,16970.743927368927
59449,2005,8414,17453.128714048016
59449,2006,8523,18103.47847002229
59449,2007,8782,18941.722045092236
59449,2008,8911,19822.77690494894
59449,2009,9163,20157.174833569792
59449,2010,9342,20904.23164204667
59449,2011,9453,21340.20691843859
59449,2012,9510,21808.417542102718
59449,2013,9636,22266.777567966757
59449,2014,9723,22543.756988284473
59449,2015,9761,22667.82250116874
59449,2016,9913,23096.727097155508
59449,2017,10065,23372.14704421262
59449,2018,10193,23981.813008927697
59449,2019,10470,24200.33428844317
59452,2004,3122,13932.578475336322
59452,2005,3154,14337.8592263792
59452,2006,3174,14690.457466918715
