code_tvs,annee,NB_D101,NB_D102,NB_D103,NB_D104,NB_D105,NB_D106,NB_D401
62528,2009,0,0,0,0,0,0,1
62528,2010,0,0,0,0,0,0,1
62528,2011,0,0,0,0,0,0,1
62528,2012,0,0,0,0,0,0,1
62528,2013,0,0,0,0,0,0,1
62528,2014,0,0,0,0,0,0,1
62528,2015,0,0,0,0,0,0,1
62528,2016,0,0,0,0,0,0,1
62528,2017,0,0,0,0,0,0,1
62528,2018,0,0,0,0,0,0,1
62528,2019,0,0,0,0,0,0,1
62534,2004,0,0,0,0,0,0,1
62534,2005,0,0,0,0,0,0,1
62534,2006,0,0,0,0,0,0,1
62534,2007,0,0,0,0,0,0,1
62534,2008,0,0,0,0,0,0,2
62534,2009,0,0,0,0,0,0,1
62534,2010,0,0,0,0,0,0,1
62534,2011,0,0,0,0,0,0,1
62534,2012,0,0,0,0,0,0,2
62534,2013,0,0,0,0,0,0,3
62534,2014,0,0,0,0,0,0,3
62534,2015,0,0,0,0,0,0,3
62534,2016,0,0,0,0,0,0,3
62534,2017,0,0,0,0,0,0,3
62534,2018,0,0,0,0,0,0,3
62534,2019,0,0,0,0,0,0,3
62548,2007,0,0,0,0,0,0,1
62548,2008,0,0,0,0,0,0,1
62548,2009,0,0,0,0,0,0,2
62548,2010,0,0,0,0,0,0,2
62548,2011,0,0,0,0,0,0,1
62548,2012,0,0,0,0,0,0,1
62548,2013,0,0,0,0,0,0,2
62548,2014,0,0,0,0,0,0,2
62548,2015,0,0,0,0,0,0,2
62548,2016,0,0,0,0,0,0,2
62548,2017,0,0,0,0,0,0,2
62548,2018,0,0,0,0,0,0,2
62548,2019,0,0,0,0,0,0,2
62560,2004,0,0,0,0,0,0,3
62560,2005,0,0,0,0,0,0,2
62560,2006,0,0,0,0,0,0,2
62560,2007,0,0,0,0,0,0,3
62560,2008,0,0,0,0,0,0,3
62560,2009,0,0,0,0,0,0,3
62560,2010,0,0,0,0,0,0,3
62560,2011,0,0,0,0,0,0,3
62560,2012,0,0,0,0,0,0,3
62560,2013,0,0,0,0,0,0,3
62560,2014,0,0,0,0,0,0,3
62560,2015,0,0,0,0,0,0,3
62560,2016,0,0,0,0,0,0,3
62560,2017,0,0,0,0,0,0,3
62560,2018,0,0,0,0,0,0,3
62560,2019,0,0,0,0,0,0,3
62563,2004,0,0,0,0,0,0,2
62563,2005,0,0,0,0,0,0,2
62563,2006,0,0,0,0,0,0,2
62563,2007,0,0,0,0,0,0,3
62563,2008,0,0,0,0,0,0,3
62563,2009,0,0,0,0,0,0,3
62563,2010,0,0,0,0,0,0,3
62563,2011,0,0,0,0,0,0,3
62563,2012,0,0,0,0,0,0,3
62563,2013,0,0,0,0,0,0,3
62563,2014,0,0,0,0,0,0,3
62563,2015,0,0,0,0,0,0,3
62563,2016,0,0,0,0,0,0,3
62563,2017,0,0,0,0,0,0,3
62563,2018,0,0,0,0,0,0,3
62563,2019,0,0,0,0,0,0,3
62588,2004,3,0,2,0,0,3,4
62588,2005,3,0,2,0,0,3,3
62588,2006,3,0,2,0,0,3,3
62588,2007,0,1,2,2,0,1,4
62588,2008,1,1,2,2,0,1,4
62588,2009,0,1,2,1,0,0,4
62588,2010,0,1,2,1,0,0,6
62588,2011,0,1,2,1,0,0,6
62588,2012,0,1,2,1,0,0,6
62588,2013,0,1,2,1,0,0,5
62588,2014,0,0,2,1,0,0,5
62588,2015,0,0,1,1,0,0,5
62588,2016,0,0,1,1,0,0,5
62588,2017,0,0,1,1,0,0,5
62588,2018,0,0,1,1,0,0,5
62588,2019,0,0,1,1,0,0,5
62604,2004,0,0,0,0,0,0,1
62604,2005,0,0,0,0,0,0,1
62604,2006,0,0,0,0,0,0,1
62604,2007,0,0,0,0,0,0,1
62604,2008,0,0,0,0,0,0,1
62604,2009,0,0,0,0,0,0,1
62604,2010,0,0,0,0,0,0,1
62604,2011,0,0,0,0,0,0,1
62604,2012,0,0,0,0,0,0,1
62604,2013,0,0,0,0,0,0,1
62604,2014,0,0,0,0,0,0,1
62604,2015,0,0,0,0,0,0,1
62604,2016,0,0,0,0,0,0,1
62604,2017,0,0,0,0,0,0,1
62604,2018,0,0,0,0,0,0,1
62604,2019,0,0,0,0,0,0,1
62617,2006,0,0,0,0,0,0,1
62617,2007,0,0,0,0,0,0,4
62617,2008,0,0,0,0,0,0,4
62617,2009,0,0,0,0,0,0,4
62617,2010,0,0,0,0,0,0,4
62617,2011,0,0,0,0,0,0,4
62617,2012,0,0,0,0,0,0,4
62617,2013,0,0,0,0,0,0,4
62617,2014,0,0,0,0,0,0,4
62617,2015,0,0,0,0,0,0,4
62617,2016,0,0,0,0,0,0,4
62617,2017,0,0,0,0,0,0,4
62617,2018,0,0,0,0,0,0,4
62617,2019,0,0,0,0,0,0,4
62624,2004,0,0,0,0,0,0,1
62624,2005,0,0,0,0,0,0,1
62624,2006,0,0,0,0,0,0,1
62624,2007,0,0,0,0,0,0,1
62624,2008,0,0,0,0,0,0,1
62624,2009,0,0,0,0,0,0,1
62624,2010,0,0,0,0,0,0,1
62624,2011,0,0,0,0,0,0,1
62624,2012,0,0,0,0,0,0,1
62624,2013,0,0,0,0,0,0,1
62624,2014,0,0,0,0,0,0,1
62624,2015,0,0,0,0,0,0,1
62624,2016,0,0,0,0,0,0,1
62624,2017,0,0,0,0,0,0,1
62624,2018,0,0,0,0,0,0,1
62624,2019,0,0,0,0,0,0,1
62637,2004,0,1,0,0,0,0,0
62637,2005,0,1,0,0,0,0,0
62637,2006,0,1,0,0,0,0,0
62637,2007,0,1,0,0,0,0,1
62637,2008,0,1,0,0,0,0,1
62637,2009,0,1,0,0,0,0,1
62637,2010,0,1,0,0,0,0,1
62637,2011,0,1,0,0,0,0,1
62637,2012,0,1,0,0,0,0,1
62637,2013,0,1,0,0,0,0,1
62637,2014,0,1,0,0,0,0,1
62637,2015,0,1,0,0,0,0,1
62637,2016,0,1,0,0,0,0,1
62637,2017,0,1,0,0,0,0,2
62637,2018,0,1,0,0,0,0,2
62637,2019,0,1,0,0,0,0,2
62643,2004,0,0,0,0,0,0,2
62643,2005,0,0,0,0,0,0,2
62643,2006,0,0,0,0,0,0,2
62643,2007,0,0,0,0,0,0,3
62643,2008,0,0,0,0,0,0,3
62643,2009,0,0,0,0,0,0,3
62643,2010,0,0,0,0,0,0,3
62643,2011,0,0,0,0,0,0,3
62643,2012,0,0,0,0,0,0,3
62643,2013,0,0,0,0,0,0,3
62643,2014,0,0,0,0,0,0,3
62643,2015,0,0,0,0,0,0,3
62643,2016,0,0,0,0,0,0,3
62643,2017,0,0,0,0,0,0,3
62643,2018,0,0,0,0,0,0,3
62643,2019,0,0,0,0,0,0,3
62667,2007,0,0,0,0,0,0,1
62667,2008,0,0,0,0,0,0,1
62667,2009,0,0,0,0,0,0,1
62667,2010,0,0,0,0,0,0,1
62667,2011,0,0,0,0,0,0,1
62667,2012,0,0,0,1,0,0,1
62667,2013,0,0,0,1,0,0,1
62667,2014,0,0,0,1,0,0,1
62667,2015,0,0,0,1,0,0,1
62667,2016,0,0,0,1,0,0,1
62667,2017,0,0,0,1,0,0,1
62667,2018,0,0,0,1,0,0,1
62667,2019,0,0,0,1,0,0,1
62753,2004,0,0,0,0,0,0,2
62753,2005,0,0,0,0,0,0,2
62753,2006,0,0,0,0,0,0,2
62753,2007,0,0,0,0,0,0,2
62753,2008,0,0,0,0,0,0,2
62753,2009,0,0,0,0,0,0,2
62753,2010,0,0,0,0,0,0,2
62753,2011,0,0,0,0,0,0,3
62753,2012,0,0,0,0,0,0,3
62753,2013,0,0,0,0,0,0,3
62753,2014,0,0,0,0,0,0,3
62753,2015,0,0,0,0,0,0,3
62753,2016,0,0,0,0,0,0,3
62753,2017,0,0,0,0,0,0,3
62753,2018,0,0,0,0,0,0,3
62753,2019,0,0,0,0,0,0,3
62757,2013,0,0,0,0,0,0,0
62757,2014,0,0,0,0,0,0,0
62757,2015,0,0,0,0,0,0,0
62757,2016,0,0,0,0,0,0,0
62757,2017,0,0,0,0,0,0,0
62757,2018,0,0,0,0,0,0,0
62757,2019,0,0,0,0,0,0,0
62758,2004,1,0,0,0,0,0,4
62758,2005,1,0,0,0,0,0,4
62758,2006,1,0,0,0,0,0,4
62758,2007,1,2,0,1,0,1,4
62758,2008,1,2,0,1,0,1,4
62758,2009,1,2,0,1,0,1,4
62758,2010,1,2,0,1,0,1,4
62758,2011,1,1,0,0,0,1,4
62758,2012,1,1,0,1,0,1,4
62758,2013,1,1,0,1,0,0,4
62758,2014,1,1,0,1,0,0,4
62758,2015,1,1,0,1,0,0,4
62758,2016,1,1,0,1,0,0,4
62758,2017,1,1,0,1,0,0,4
62758,2018,1,1,0,1,0,0,4
62758,2019,1,1,0,1,0,0,4
62765,2004,3,0,1,0,0,2,2
62765,2005,3,0,1,0,0,2,2
62765,2006,3,0,1,0,0,2,2
62765,2007,1,0,1,0,0,0,6
62765,2008,1,0,1,0,0,0,6
62765,2009,0,0,1,0,0,0,6
62765,2010,0,0,1,1,0,0,7
62765,2011,0,0,1,1,0,0,6
62765,2012,0,0,1,0,0,0,6
62765,2013,0,0,1,0,0,0,6
62765,2014,0,0,1,0,0,0,6
62765,2015,0,0,1,0,0,0,7
62765,2016,0,0,1,0,0,0,7
62765,2017,2,1,1,0,0,1,7
62765,2018,2,1,1,0,0,1,7
62765,2019,2,1,1,2,0,1,7
62767,2004,2,0,1,1,0,2,2
62767,2005,3,0,2,1,0,3,2
62767,2006,3,0,2,1,0,3,2
62767,2007,2,3,2,1,0,1,3
62767,2008,2,3,2,1,0,1,3
62767,2009,2,3,1,1,0,1,3
62767,2010,2,3,1,1,0,0,4
62767,2011,2,2,1,1,0,0,4
62767,2012,2,2,1,1,0,0,4
62767,2013,1,2,1,1,0,0,4
62767,2014,1,2,1,1,0,0,4
62767,2015,1,2,1,1,0,0,3
62767,2016,1,2,1,1,0,0,3
62767,2017,1,2,1,1,0,0,3
62767,2018,1,2,1,1,0,0,3
62767,2019,1,2,1,1,0,0,3
62771,2004,0,0,0,0,0,0,1
62771,2005,0,0,0,0,0,0,1
62771,2006,0,0,0,0,0,0,1
62771,2007,0,0,0,0,0,0,3
62771,2008,0,0,0,0,0,0,4
62771,2009,0,0,0,0,0,0,4
62771,2010,0,0,0,0,0,0,5
62771,2011,0,0,0,0,0,0,3
62771,2012,0,0,0,0,0,0,3
62771,2013,0,0,0,0,0,0,3
62771,2014,0,0,0,0,0,0,5
62771,2015,0,0,0,0,0,0,5
62771,2016,0,0,0,0,0,0,5
62771,2017,0,0,0,0,0,0,5
62771,2018,0,0,0,0,0,0,5
62771,2019,0,0,0,0,0,0,5
62826,2004,0,1,0,0,0,0,0
62826,2005,0,1,0,0,0,0,0
62826,2006,0,1,0,0,0,0,0
62826,2007,0,1,0,0,0,0,2
62826,2008,0,1,0,0,0,0,2
62826,2009,0,1,0,0,0,0,2
62826,2010,0,1,0,0,0,0,2
62826,2011,0,1,0,0,0,0,2
62826,2012,0,1,0,0,0,0,2
62826,2013,0,1,0,0,0,0,2
62826,2014,0,1,0,0,0,0,2
62826,2015,0,1,0,0,0,0,2
62826,2016,0,1,0,0,0,0,2
62826,2017,0,1,0,0,0,0,2
62826,2018,0,1,0,0,0,0,2
62826,2019,0,1,0,0,0,0,2
62842,2004,0,0,0,1,0,0,0
62842,2005,0,0,0,1,0,0,0
62842,2006,0,0,0,1,0,0,0
62842,2007,0,0,0,1,0,0,2
62842,2008,0,0,0,1,0,0,2
62842,2009,0,0,0,1,0,0,2
62842,2010,0,0,0,1,0,0,2
62842,2011,0,1,0,1,0,0,2
62842,2012,0,1,0,1,0,0,2
62842,2013,0,1,0,1,0,0,2
62842,2014,0,1,0,1,0,0,2
62842,2015,0,1,0,0,0,0,2
62842,2016,0,1,0,0,0,0,2
62842,2017,0,1,0,1,0,0,2
62842,2018,0,1,0,1,0,0,2
62842,2019,0,1,0,1,0,0,2
62861,2004,0,0,0,0,0,0,1
62861,2005,0,0,0,0,0,0,1
62861,2006,0,0,0,0,0,0,1
62861,2007,0,0,0,0,0,0,1
62861,2008,0,0,0,0,0,0,1
62861,2009,0,0,0,0,0,0,1
62861,2010,0,0,0,0,0,0,1
62861,2011,0,0,0,0,0,0,1
62861,2012,0,0,0,0,0,0,1
62861,2013,0,0,0,0,0,0,1
62861,2014,0,0,0,0,0,0,1
62861,2015,0,0,0,0,0,0,1
62861,2016,0,0,0,0,0,0,1
62861,2017,0,0,0,0,0,0,1
62861,2018,0,0,0,0,0,0,1
62861,2019,0,0,0,0,0,0,1
62865,2004,0,0,0,1,0,0,1
62865,2005,0,0,0,1,0,0,1
62865,2006,0,0,0,1,0,0,1
62865,2007,0,0,0,1,0,0,1
62865,2008,0,0,0,1,0,0,1
62865,2009,0,0,0,1,0,0,1
62865,2010,0,0,0,1,0,0,1
62865,2011,0,0,0,1,0,0,1
62865,2012,0,0,0,1,0,0,1
62865,2013,0,0,0,1,0,0,1
62865,2014,0,0,0,1,0,0,1
62865,2015,0,0,0,1,0,0,1
62865,2016,0,0,0,1,0,0,1
62865,2017,0,0,0,1,0,0,1
62865,2018,0,0,0,1,0,0,1
62865,2019,0,0,0,1,0,0,1
62893,2004,0,0,0,0,0,0,2
62893,2005,0,0,0,0,0,0,2
62893,2006,0,0,0,0,0,0,1
62893,2007,0,0,0,0,0,0,3
62893,2008,0,0,0,0,0,0,2
62893,2009,0,0,0,0,0,0,2
62893,2010,0,0,0,0,0,0,2
62893,2011,0,0,0,0,0,0,2
62893,2012,0,0,0,0,0,0,2
62893,2013,0,0,0,0,0,0,2
62893,2014,0,0,0,0,0,0,2
62893,2015,0,0,0,0,0,0,1
62893,2016,0,0,0,0,0,0,1
62893,2017,0,0,0,0,0,0,2
62893,2018,0,0,0,0,0,0,2
62893,2019,0,0,0,0,0,0,2
62895,2004,0,0,0,0,0,0,2
62895,2005,0,0,0,0,0,0,2
62895,2006,0,0,0,0,0,0,2
62895,2007,0,0,0,0,0,0,5
62895,2008,0,0,0,0,0,0,6
62895,2009,0,0,0,0,0,0,4
62895,2010,0,0,0,0,0,0,4
62895,2011,0,0,0,0,0,0,4
62895,2012,0,0,0,0,0,0,5
62895,2013,0,0,0,0,0,0,5
62895,2014,0,0,0,0,0,0,5
62895,2015,0,0,0,0,0,0,5
62895,2016,0,0,0,0,0,0,5
62895,2017,0,0,0,0,0,0,5
62895,2018,0,0,0,0,0,0,5
62895,2019,0,0,0,0,0,0,5
62907,2013,0,0,0,0,0,0,0
62907,2014,0,0,0,0,0,0,0
62907,2015,0,0,0,0,0,0,0
62907,2016,0,0,0,0,0,0,0
62907,2017,0,0,0,0,0,0,0
62907,2018,0,0,0,0,0,0,0
62907,2019,0,0,0,0,0,0,0
63001,2004,0,0,0,1,0,0,2
63001,2005,0,0,0,1,0,0,2
63001,2006,0,0,0,1,0,0,2
63001,2007,0,0,0,1,0,0,2
63001,2008,0,0,0,1,0,0,2
63001,2009,0,0,0,1,0,0,2
63001,2010,0,0,0,1,0,0,2
63001,2011,0,0,0,1,0,0,2
63001,2012,0,0,0,1,0,0,2
63001,2013,0,0,0,1,0,0,2
63001,2014,0,0,0,1,0,0,2
63001,2015,0,0,0,0,0,0,2
63001,2016,0,0,0,0,0,0,2
63001,2017,0,0,0,0,0,0,2
63001,2018,0,0,0,0,0,0,2
63001,2019,0,0,0,0,0,0,2
63003,2004,1,0,1,0,0,1,5
63003,2005,1,0,1,0,0,1,5
63003,2006,1,0,1,0,0,1,4
63003,2007,1,1,1,1,0,1,6
63003,2008,1,1,1,1,0,1,6
63003,2009,1,1,1,1,0,1,6
63003,2010,1,1,1,1,0,1,6
63003,2011,1,1,1,1,0,1,6
63003,2012,1,1,1,1,0,1,6
63003,2013,1,1,1,1,0,1,6
63003,2014,1,1,1,1,0,1,5
63003,2015,1,1,1,1,0,1,5
63003,2016,1,1,1,1,0,1,5
63003,2017,1,1,1,1,0,1,5
63003,2018,1,1,1,1,0,1,5
63003,2019,1,1,1,1,0,1,5
63010,2004,0,0,0,0,0,0,3
63010,2005,0,0,0,0,0,0,3
63010,2006,0,0,0,0,0,0,3
63010,2007,0,0,0,0,0,0,3
63010,2008,0,0,0,0,0,0,3
63010,2009,0,0,0,0,0,0,3
63010,2010,0,0,0,0,0,0,3
63010,2011,0,0,0,0,0,0,3
63010,2012,0,0,0,0,0,0,3
63010,2013,0,0,0,0,0,0,3
63010,2014,0,0,0,0,0,0,3
63010,2015,0,0,0,0,0,0,3
63010,2016,0,0,0,0,0,0,3
63010,2017,0,0,0,0,0,0,3
63010,2018,0,0,0,0,0,0,3
63010,2019,0,0,0,0,0,0,3
63014,2004,0,0,0,1,0,0,0
63014,2005,0,0,0,1,0,0,0
63014,2006,0,0,0,1,0,0,1
63014,2007,0,0,0,1,0,0,1
63014,2008,0,0,0,1,0,0,1
63014,2009,0,0,0,1,0,0,1
63014,2010,0,0,0,1,0,0,1
63014,2011,0,0,0,1,0,0,1
63014,2012,0,0,0,1,0,0,1
63014,2013,0,0,0,1,0,0,1
63014,2014,0,0,0,1,0,0,1
63014,2015,0,0,0,1,0,0,1
63014,2016,0,0,0,1,0,0,1
63014,2017,0,0,0,1,0,0,2
63014,2018,0,0,0,1,0,0,2
63014,2019,0,0,0,1,0,0,2
63032,2004,0,1,0,0,0,0,1
63032,2005,0,1,0,0,0,0,1
63032,2006,0,1,0,0,0,0,1
63032,2007,1,3,0,0,0,0,2
63032,2008,1,3,0,0,0,0,2
63032,2009,1,3,0,0,0,0,2
63032,2010,1,3,0,0,0,0,2
63032,2011,1,3,0,0,0,0,2
63032,2012,1,3,0,0,0,0,2
63032,2013,1,3,0,0,0,0,2
63032,2014,1,3,0,0,0,0,2
63032,2015,1,3,0,0,0,0,3
63032,2016,1,3,0,0,0,0,3
63032,2017,1,3,0,0,0,0,3
63032,2018,1,3,0,0,0,0,3
63032,2019,1,3,0,0,0,0,3
63038,2004,0,0,0,0,0,0,1
63038,2005,0,0,0,0,0,0,2
63038,2006,0,0,0,0,0,0,2
63038,2007,0,0,0,0,0,0,2
63038,2008,0,0,0,0,0,0,2
63038,2009,0,0,0,0,0,0,2
63038,2010,0,0,0,0,0,0,2
63038,2011,0,0,0,0,0,0,2
63038,2012,0,0,0,0,0,0,2
63038,2013,0,0,0,0,0,0,2
63038,2014,0,0,0,0,0,0,2
63038,2015,0,0,0,0,0,0,2
63038,2016,0,0,0,0,0,0,2
63038,2017,0,0,0,0,0,0,2
63038,2018,0,0,0,0,0,0,2
63038,2019,0,0,0,0,0,0,2
63040,2004,1,0,1,0,0,1,5
63040,2005,1,0,1,0,0,1,5
63040,2006,1,0,1,0,0,1,5
63040,2007,1,1,1,0,0,0,5
63040,2008,1,1,1,0,0,0,4
63040,2009,1,1,1,0,0,0,4
63040,2010,1,1,1,0,0,0,4
63040,2011,1,1,1,0,0,0,4
63040,2012,1,1,1,0,0,0,4
63040,2013,1,1,1,0,0,0,4
63040,2014,1,1,1,0,0,0,4
63040,2015,1,1,1,0,0,0,4
63040,2016,1,1,1,0,0,0,3
63040,2017,1,1,1,0,0,0,3
63040,2018,1,1,1,0,0,0,3
63040,2019,1,1,1,0,0,0,3
63047,2004,0,0,0,0,0,0,2
63047,2005,0,0,0,0,0,0,3
63047,2006,0,0,0,0,0,0,3
63047,2007,0,15,0,0,0,0,4
63047,2008,0,15,0,0,0,0,4
63047,2009,0,10,0,0,0,0,3
63047,2010,0,10,0,0,0,0,4
63047,2011,0,10,0,0,0,0,4
63047,2012,0,10,0,0,0,0,4
63047,2013,0,3,0,0,0,0,4
63047,2014,0,3,0,0,0,0,4
63047,2015,0,3,0,0,0,0,4
63047,2016,0,2,0,0,0,0,4
63047,2017,0,2,0,0,0,0,4
63047,2018,0,2,0,0,0,0,4
63047,2019,0,2,0,0,0,0,4
63050,2004,0,0,1,0,0,0,6
63050,2005,0,0,1,0,0,0,6
63050,2006,0,0,1,0,0,0,6
63050,2007,0,0,1,0,0,0,6
63050,2008,0,0,1,0,0,0,6
63050,2009,0,0,1,0,0,0,5
63050,2010,0,0,0,0,0,0,5
63050,2011,0,0,0,0,0,0,5
63050,2012,0,0,0,0,0,0,5
63050,2013,0,0,0,0,0,0,5
63050,2014,0,0,0,0,0,0,5
63050,2015,0,0,0,0,0,0,5
63050,2016,0,0,0,0,0,0,5
63050,2017,0,0,0,0,0,0,5
63050,2018,0,0,0,0,0,0,5
63050,2019,0,0,0,0,0,0,5
63063,2004,1,0,1,0,0,1,3
63063,2005,1,0,1,0,0,1,3
63063,2006,1,0,1,0,0,1,3
63063,2007,1,1,1,0,0,0,2
63063,2008,1,1,1,0,0,0,2
63063,2009,1,1,1,0,0,0,3
63063,2010,1,1,1,0,0,0,4
63063,2011,1,1,1,0,0,0,4
63063,2012,1,1,1,0,0,0,4
63063,2013,1,1,1,0,0,0,4
63063,2014,1,1,1,0,0,0,4
63063,2015,1,1,1,0,0,0,4
63063,2016,1,1,1,0,0,0,4
63063,2017,1,1,1,0,0,0,4
63063,2018,1,1,1,0,0,0,4
63063,2019,1,1,1,0,0,0,4
63070,2004,0,1,0,0,0,0,5
63070,2005,0,1,0,0,0,0,4
63070,2006,0,1,0,0,0,0,4
63070,2007,0,1,0,0,0,0,4
63070,2008,0,1,0,0,0,0,4
63070,2009,0,1,0,0,0,0,4
63070,2010,0,1,0,0,0,0,5
63070,2011,0,1,0,0,0,0,4
63070,2012,0,1,0,0,0,0,4
63070,2013,0,1,0,0,0,0,5
63070,2014,0,1,0,0,0,0,5
63070,2015,0,1,0,0,0,0,5
63070,2016,0,1,0,0,0,0,5
63070,2017,0,1,0,0,0,0,5
63070,2018,0,1,0,0,0,0,5
63070,2019,0,1,0,0,0,0,5
63075,2004,1,3,0,1,0,0,2
63075,2005,1,3,0,1,0,0,2
63075,2006,1,3,0,1,0,0,2
63075,2007,1,3,1,1,0,0,2
63075,2008,0,3,1,1,0,0,3
63075,2009,0,3,1,1,0,0,3
63075,2010,0,4,0,1,0,0,3
63075,2011,0,3,1,1,0,0,3
63075,2012,0,3,1,1,0,0,3
63075,2013,0,3,1,1,0,0,3
63075,2014,0,4,1,1,0,0,3
63075,2015,0,4,1,1,0,0,3
63075,2016,0,4,1,1,0,0,3
63075,2017,0,4,1,1,0,0,3
63075,2018,0,4,1,1,0,0,3
63075,2019,0,4,1,1,0,0,3
63103,2004,1,0,0,0,0,1,4
63103,2005,1,0,0,0,0,1,4
63103,2006,1,0,0,0,0,1,4
63103,2007,0,1,0,0,0,0,4
63103,2008,0,1,0,0,0,0,4
63103,2009,0,1,0,0,0,0,4
63103,2010,0,1,0,0,0,0,4
63103,2011,0,1,0,0,0,0,4
63103,2012,0,1,0,0,0,0,4
63103,2013,0,1,0,0,0,0,4
63103,2014,0,1,0,0,0,0,4
63103,2015,0,1,0,0,0,0,4
63103,2016,0,1,0,0,0,0,4
63103,2017,0,1,0,0,0,0,4
63103,2018,0,1,0,0,0,0,4
63103,2019,0,1,0,0,0,0,4
63113,2004,9,0,1,9,1,3,11
63113,2005,9,0,1,9,1,3,11
63113,2006,10,0,1,9,1,3,11
63113,2007,6,0,1,13,1,2,13
63113,2008,8,0,1,13,1,3,12
63113,2009,8,0,1,13,1,3,13
63113,2010,7,0,1,11,1,3,15
63113,2011,7,0,1,11,1,3,13
63113,2012,6,1,1,9,1,3,15
63113,2013,5,1,1,10,1,3,15
63113,2014,5,2,1,9,1,3,15
63113,2015,5,2,1,7,1,3,16
63113,2016,5,2,1,7,1,3,16
63113,2017,5,2,1,7,1,3,16
63113,2018,5,2,1,7,1,3,16
63113,2019,4,2,1,7,1,3,16
63124,2004,0,0,0,1,0,0,3
63124,2005,0,0,0,1,0,0,3
63124,2006,0,0,0,1,0,0,3
63124,2007,0,0,0,1,0,0,5
63124,2008,0,0,0,1,0,0,5
63124,2009,0,0,0,1,0,0,5
63124,2010,0,0,0,1,0,0,5
63124,2011,0,0,0,1,0,0,5
63124,2012,0,0,0,1,0,0,5
63124,2013,0,0,0,1,0,0,5
63124,2014,0,0,0,1,0,0,5
63124,2015,0,0,0,1,0,0,5
63124,2016,0,0,0,1,0,0,5
63124,2017,0,0,0,1,0,0,5
63124,2018,0,0,0,1,0,0,5
63124,2019,0,0,0,1,0,0,5
63125,2004,0,0,0,0,0,0,2
63125,2005,0,0,0,0,0,0,2
63125,2006,0,0,0,0,0,0,3
63125,2007,0,0,0,0,0,0,3
63125,2008,0,0,0,0,0,0,3
63125,2009,0,0,0,0,0,0,3
63125,2010,0,0,0,0,0,0,3
63125,2011,0,0,0,0,0,0,3
63125,2012,0,0,0,0,0,0,3
63125,2013,0,0,0,0,0,0,3
63125,2014,0,0,0,0,0,0,3
63125,2015,0,0,0,0,0,0,3
63125,2016,0,0,0,0,0,0,3
63125,2017,0,0,0,0,0,0,3
63125,2018,0,0,0,0,0,0,3
63125,2019,0,0,0,0,0,0,3
63164,2013,0,0,0,0,0,0,0
63164,2014,0,0,0,0,0,0,0
63164,2015,0,0,0,0,0,0,0
63164,2016,0,0,0,0,0,0,1
63164,2017,0,0,0,0,0,0,1
63164,2018,0,0,0,0,0,0,1
63164,2019,0,0,0,0,0,0,1
63178,2004,2,0,1,1,0,1,3
63178,2005,2,0,1,1,0,1,3
63178,2006,2,0,1,1,0,1,3
63178,2007,2,1,1,2,0,1,4
63178,2008,2,1,1,2,0,1,4
63178,2009,2,1,1,2,0,1,4
63178,2010,2,1,1,2,0,1,4
63178,2011,2,1,1,2,0,1,4
63178,2012,2,1,1,1,0,1,4
63178,2013,2,2,1,1,0,1,4
63178,2014,1,2,1,1,0,1,4
63178,2015,1,1,1,1,0,1,4
63178,2016,1,1,1,1,0,1,5
63178,2017,1,1,1,1,0,1,5
63178,2018,1,1,1,1,0,1,5
63178,2019,1,1,1,1,0,1,5
63193,2007,0,0,0,0,0,0,1
63193,2008,0,0,0,0,0,0,1
63193,2009,0,0,0,0,0,0,1
63193,2010,0,0,0,0,0,0,1
63193,2011,0,0,0,0,0,0,1
63193,2012,0,0,0,0,0,0,1
63193,2013,0,0,0,0,0,0,2
63193,2014,0,0,0,0,0,0,2
63193,2015,0,0,0,0,0,0,2
63193,2016,0,0,0,0,0,0,2
63193,2017,0,0,0,0,0,0,3
63193,2018,0,0,0,0,0,0,3
63193,2019,0,0,0,0,0,0,3
63195,2004,0,0,0,0,0,0,4
63195,2005,0,0,0,0,0,0,4
63195,2006,0,0,0,0,0,0,4
63195,2007,0,0,0,0,0,0,4
63195,2008,0,0,0,0,0,0,4
63195,2009,0,0,0,0,0,0,4
63195,2010,0,0,0,0,0,0,4
63195,2011,0,0,0,0,0,0,4
63195,2012,0,0,0,0,0,0,4
63195,2013,0,0,0,0,0,0,4
63195,2014,0,0,0,0,0,0,4
63195,2015,0,0,0,0,0,0,4
63195,2016,0,0,0,0,0,0,4
63195,2017,0,0,0,0,0,0,4
63195,2018,0,0,0,0,0,0,4
63195,2019,0,0,0,0,0,0,4
63210,2004,0,0,0,0,0,0,1
63210,2005,0,0,0,0,0,0,1
63210,2006,0,0,0,0,0,0,1
63210,2007,0,0,0,0,0,0,1
63210,2008,0,0,0,0,0,0,1
63210,2009,0,0,0,0,0,0,1
63210,2010,0,0,0,0,0,0,1
63210,2011,0,0,0,0,0,0,1
63210,2012,0,0,0,0,0,0,1
63210,2013,0,0,0,0,0,0,1
63210,2014,0,0,0,0,0,0,1
63210,2015,0,0,0,0,0,0,1
63210,2016,0,0,0,0,0,0,1
63210,2017,0,0,0,0,0,0,1
63210,2018,0,0,0,0,0,0,1
63210,2019,0,0,0,0,0,0,1
63214,2004,0,0,0,0,0,0,1
63214,2005,0,0,0,0,0,0,1
63214,2006,0,0,0,0,0,0,1
63214,2007,0,0,0,0,0,0,1
