code_tvs,annee,nb_morts,nb_morts_jeunes,nb_morts_vieux,age_moyen_deces,libelle_tvs
39154,2008,28,9,13,71.98571428571428,Clairvaux-les-Lacs
39154,2009,45,8,32,78.78,Clairvaux-les-Lacs
39154,2010,54,5,38,81.68333333333334,Clairvaux-les-Lacs
39154,2011,61,5,41,81.67868852459016,Clairvaux-les-Lacs
39154,2012,66,4,42,80.71666666666667,Clairvaux-les-Lacs
39154,2013,84,7,61,82.09404761904761,Clairvaux-les-Lacs
39154,2014,64,7,42,81.159375,Clairvaux-les-Lacs
39154,2015,61,3,44,83.21967213114755,Clairvaux-les-Lacs
39154,2016,72,6,50,82.10694444444445,Clairvaux-les-Lacs
39154,2017,85,5,64,84.1964705882353,Clairvaux-les-Lacs
39154,2018,69,3,49,84.2231884057971,Clairvaux-les-Lacs
39154,2019,67,7,45,82.25522388059701,Clairvaux-les-Lacs
39198,2004,579,73,283,77.31450777202072,Dole
39198,2005,629,63,346,78.31653418124006,Dole
39198,2006,589,67,352,78.91120543293718,Dole
39198,2007,651,64,373,79.08341013824885,Dole
39198,2008,620,78,337,78.04080645161291,Dole
39198,2009,607,76,335,77.77775947281714,Dole
39198,2010,632,62,369,79.00379746835443,Dole
39198,2011,582,66,359,79.1689003436426,Dole
39198,2012,582,67,336,78.43419243986254,Dole
39198,2013,602,49,377,80.08305647840531,Dole
39198,2014,520,47,338,80.24423076923077,Dole
39198,2015,589,49,399,81.55551782682512,Dole
39198,2016,580,44,395,81.62034482758621,Dole
39198,2017,561,43,371,81.35811051693405,Dole
39198,2018,601,38,402,82.28119800332779,Dole
39198,2019,537,39,376,82.77728119180632,Dole
39300,2004,689,93,372,77.73105950653121,Lons-le-Saunier
39300,2005,713,98,375,77.37223001402525,Lons-le-Saunier
39300,2006,719,84,397,78.53602225312935,Lons-le-Saunier
39300,2007,689,82,383,78.44325108853411,Lons-le-Saunier
39300,2008,748,85,421,78.67794117647058,Lons-le-Saunier
39300,2009,729,98,412,77.9679012345679,Lons-le-Saunier
39300,2010,701,78,421,79.05948644793153,Lons-le-Saunier
39300,2011,684,64,427,79.83070175438597,Lons-le-Saunier
39300,2012,709,71,445,79.76755994358251,Lons-le-Saunier
39300,2013,759,72,476,80.24703557312253,Lons-le-Saunier
39300,2014,731,66,457,80.13994528043776,Lons-le-Saunier
39300,2015,756,71,486,80.78280423280424,Lons-le-Saunier
39300,2016,783,80,502,80.29719029374202,Lons-le-Saunier
39300,2017,809,55,507,81.02286773794809,Lons-le-Saunier
39300,2018,763,56,500,81.34888597640891,Lons-le-Saunier
39300,2019,831,52,547,81.80120336943442,Lons-le-Saunier
39368,2004,77,12,43,78.34415584415585,Hauts de Bienne
39368,2005,85,11,55,77.86,Hauts de Bienne
39368,2006,60,6,33,78.045,Hauts de Bienne
39368,2007,71,10,45,79.14929577464788,Hauts de Bienne
39368,2008,83,4,60,83.69518072289156,Hauts de Bienne
39368,2009,93,10,66,79.93010752688173,Hauts de Bienne
39368,2010,83,8,58,82.2132530120482,Hauts de Bienne
39368,2011,91,12,54,79.96703296703296,Hauts de Bienne
39368,2012,60,7,42,81.81833333333333,Hauts de Bienne
39368,2013,79,5,57,83.6873417721519,Hauts de Bienne
39368,2014,92,8,67,82.63260869565218,Hauts de Bienne
39368,2015,78,9,55,80.92307692307692,Hauts de Bienne
39368,2016,100,11,68,80.933,Hauts de Bienne
39368,2017,65,5,41,80.91538461538461,Hauts de Bienne
39368,2018,77,2,54,83.58831168831169,Hauts de Bienne
39368,2019,75,4,55,83.68666666666667,Hauts de Bienne
39434,2004,89,7,60,81.50112359550562,Poligny
39434,2005,85,7,54,81.78941176470587,Poligny
39434,2006,88,11,60,81.30340909090908,Poligny
39434,2007,80,10,58,81.50375,Poligny
39434,2008,78,11,48,80.34358974358975,Poligny
39434,2009,70,10,46,79.57857142857142,Poligny
39434,2010,73,6,48,80.13150684931507,Poligny
39434,2011,79,12,41,75.97721518987342,Poligny
39434,2012,84,6,60,82.10119047619048,Poligny
39434,2013,89,8,58,81.51348314606741,Poligny
39434,2014,92,12,57,78.29456521739131,Poligny
39434,2015,103,8,71,81.89805825242719,Poligny
39434,2016,67,7,44,82.41791044776119,Poligny
39434,2017,74,7,55,82.92027027027027,Poligny
39434,2018,64,6,44,83.2171875,Poligny
39434,2019,64,3,45,84.4953125,Poligny
39470,2004,10,3,3,68,Les Rousses
39470,2005,7,2,2,70.85714285714286,Les Rousses
39470,2006,4,0,1,75.35,Les Rousses
39470,2007,2,2,0,47.5,Les Rousses
39470,2008,9,4,0,63.211111111111116,Les Rousses
39470,2009,9,1,4,74.7,Les Rousses
39470,2010,8,3,2,64.3625,Les Rousses
39470,2011,5,3,1,51.38,Les Rousses
39470,2012,6,2,0,61.483333333333334,Les Rousses
39470,2013,3,2,1,57.8,Les Rousses
39470,2014,8,5,1,58.5875,Les Rousses
39470,2015,6,2,1,69.33333333333334,Les Rousses
39470,2016,10,4,4,67.32000000000001,Les Rousses
39470,2017,3,1,1,56.53333333333333,Les Rousses
39470,2018,10,1,5,77.11,Les Rousses
39470,2019,3,0,1,74.73333333333333,Les Rousses
39475,2004,105,9,67,80.80095238095238,Saint-Amour
39475,2005,100,6,69,82.913,Saint-Amour
39475,2006,129,14,85,80.82868217054263,Saint-Amour
39475,2007,109,10,73,81.42752293577982,Saint-Amour
39475,2008,118,13,90,81.68898305084745,Saint-Amour
39475,2009,111,15,76,80.86666666666666,Saint-Amour
39475,2010,125,8,91,83.5408,Saint-Amour
39475,2011,123,15,82,80.60975609756098,Saint-Amour
39475,2012,135,12,99,83.2688888888889,Saint-Amour
39475,2013,133,13,101,82.95037593984962,Saint-Amour
39475,2014,126,9,92,84.22698412698412,Saint-Amour
39475,2015,143,16,103,81.72867132867133,Saint-Amour
39475,2016,161,10,136,86.79068322981367,Saint-Amour
39475,2017,152,13,112,83.18026315789474,Saint-Amour
39475,2018,135,8,107,85.04444444444445,Saint-Amour
39475,2019,124,6,94,85.40806451612903,Saint-Amour
39478,2004,198,17,109,79.5909090909091,Saint-Claude
39478,2005,185,21,111,79.25027027027026,Saint-Claude
39478,2006,207,29,131,78.44589371980676,Saint-Claude
39478,2007,173,16,108,80.29017341040462,Saint-Claude
39478,2008,179,15,114,80.88324022346369,Saint-Claude
39478,2009,222,33,138,77.65405405405406,Saint-Claude
39478,2010,212,29,136,79.98396226415095,Saint-Claude
39478,2011,227,17,155,82.14713656387666,Saint-Claude
39478,2012,244,25,171,81.78811475409836,Saint-Claude
39478,2013,221,20,155,81.76470588235294,Saint-Claude
39478,2014,191,25,128,80.20837696335079,Saint-Claude
39478,2015,225,31,154,80.70844444444444,Saint-Claude
39478,2016,217,14,156,83.16589861751152,Saint-Claude
39478,2017,194,14,133,82.5840206185567,Saint-Claude
39478,2018,223,17,165,84.12107623318386,Saint-Claude
39478,2019,207,16,153,83.92850241545894,Saint-Claude
39487,2004,20,6,7,69.035,Saint-Laurent-en-Grandvaux
39487,2005,21,2,13,81.0047619047619,Saint-Laurent-en-Grandvaux
39487,2006,19,5,6,70.12631578947368,Saint-Laurent-en-Grandvaux
39487,2007,23,4,12,73.96521739130435,Saint-Laurent-en-Grandvaux
39487,2008,18,6,7,66.26666666666667,Saint-Laurent-en-Grandvaux
39487,2009,20,5,10,72.89,Saint-Laurent-en-Grandvaux
39487,2010,19,1,9,78.14736842105263,Saint-Laurent-en-Grandvaux
39487,2011,20,6,9,68.575,Saint-Laurent-en-Grandvaux
39487,2012,17,6,4,67.48235294117647,Saint-Laurent-en-Grandvaux
39487,2013,15,4,9,73.70666666666666,Saint-Laurent-en-Grandvaux
39487,2014,16,5,7,71.7125,Saint-Laurent-en-Grandvaux
39487,2015,20,5,11,75.675,Saint-Laurent-en-Grandvaux
39487,2016,20,4,12,77.285,Saint-Laurent-en-Grandvaux
39487,2017,31,4,21,80.53870967741936,Saint-Laurent-en-Grandvaux
39487,2018,30,6,16,75.89,Saint-Laurent-en-Grandvaux
39487,2019,21,3,11,76.65238095238095,Saint-Laurent-en-Grandvaux
39500,2004,64,9,36,78.83125,Salins-les-Bains
39500,2005,78,16,45,75.70641025641025,Salins-les-Bains
39500,2006,69,3,40,80.77391304347826,Salins-les-Bains
39500,2007,87,9,55,81.18850574712644,Salins-les-Bains
39500,2008,77,12,51,80.02337662337662,Salins-les-Bains
39500,2009,79,5,51,82.58101265822785,Salins-les-Bains
39500,2010,85,9,56,80.66705882352942,Salins-les-Bains
39500,2011,81,6,50,82.49876543209876,Salins-les-Bains
39500,2012,76,5,46,82.14078947368421,Salins-les-Bains
39500,2013,76,10,49,77.93026315789474,Salins-les-Bains
39500,2014,74,8,48,81.71081081081081,Salins-les-Bains
39500,2015,80,14,47,78.96,Salins-les-Bains
39500,2016,71,9,47,79.94788732394366,Salins-les-Bains
39500,2017,82,13,61,81.65243902439025,Salins-les-Bains
39500,2018,91,7,64,83.29120879120879,Salins-les-Bains
39500,2019,105,12,68,81.43047619047618,Salins-les-Bains
39526,2004,20,6,4,69.67,Tavaux
39526,2005,27,8,9,69.4037037037037,Tavaux
39526,2006,35,7,18,76.06,Tavaux
39526,2007,34,6,13,76.14411764705882,Tavaux
39526,2008,23,4,12,76.94782608695652,Tavaux
39526,2009,13,3,6,75.63076923076923,Tavaux
39526,2010,32,5,21,76.9625,Tavaux
39526,2011,39,7,25,79.82307692307693,Tavaux
39526,2012,37,2,23,81.3972972972973,Tavaux
39526,2013,42,7,27,77.79761904761905,Tavaux
39526,2014,43,9,20,74.25813953488372,Tavaux
39526,2015,36,8,19,74.07222222222222,Tavaux
39526,2016,39,11,18,71.42564102564103,Tavaux
39526,2017,43,5,31,83.59767441860465,Tavaux
39526,2018,33,3,16,78.35757575757576,Tavaux
39526,2019,49,5,31,80.57959183673469,Tavaux
40001,2004,155,18,98,80.09870967741935,Aire-sur-l'Adour
40001,2005,184,15,106,79.33804347826087,Aire-sur-l'Adour
40001,2006,191,13,122,80.93612565445027,Aire-sur-l'Adour
40001,2007,209,17,140,81.8755980861244,Aire-sur-l'Adour
40001,2008,143,15,92,79.62027972027973,Aire-sur-l'Adour
40001,2009,163,11,119,82.32515337423312,Aire-sur-l'Adour
40001,2010,155,14,116,82.1825806451613,Aire-sur-l'Adour
40001,2011,162,10,114,83.0111111111111,Aire-sur-l'Adour
40001,2012,189,11,145,84.0089947089947,Aire-sur-l'Adour
40001,2013,229,13,174,83.79606986899563,Aire-sur-l'Adour
40001,2014,204,8,161,84.60735294117647,Aire-sur-l'Adour
40001,2015,191,7,154,84.58900523560209,Aire-sur-l'Adour
40001,2016,182,14,145,84.19945054945055,Aire-sur-l'Adour
40001,2017,152,5,110,84.5125,Aire-sur-l'Adour
40001,2018,177,10,140,85.45649717514124,Aire-sur-l'Adour
40001,2019,150,5,119,85.75666666666666,Aire-sur-l'Adour
40046,2004,54,9,27,75.42962962962963,Biscarrosse
40046,2005,62,9,31,76.97903225806452,Biscarrosse
40046,2006,68,11,32,75.55735294117648,Biscarrosse
40046,2007,77,14,40,76.11428571428571,Biscarrosse
40046,2008,71,6,44,78.66760563380282,Biscarrosse
40046,2009,78,13,51,79.77820512820513,Biscarrosse
40046,2010,70,6,50,81.50714285714285,Biscarrosse
40046,2011,66,13,35,75.62272727272727,Biscarrosse
40046,2012,78,10,45,77.62307692307692,Biscarrosse
40046,2013,75,12,40,75.39866666666667,Biscarrosse
40046,2014,82,12,51,78.84878048780487,Biscarrosse
40046,2015,86,14,55,80.20813953488373,Biscarrosse
40046,2016,86,5,57,81.92441860465117,Biscarrosse
40046,2017,105,10,63,79.77238095238096,Biscarrosse
40046,2018,90,14,51,78.19777777777777,Biscarrosse
40046,2019,97,9,61,81.55773195876289,Biscarrosse
40065,2004,64,5,34,78.5828125,Capbreton
40065,2005,69,6,42,79.5463768115942,Capbreton
40065,2006,59,11,27,75.43050847457627,Capbreton
40065,2007,67,10,38,78.23134328358209,Capbreton
40065,2008,64,7,45,83.115625,Capbreton
40065,2009,74,3,50,83.27297297297298,Capbreton
40065,2010,70,10,46,79.75571428571429,Capbreton
40065,2011,77,8,43,78.71818181818182,Capbreton
40065,2012,97,8,74,82.95876288659794,Capbreton
40065,2013,100,7,72,83.339,Capbreton
40065,2014,90,9,60,81.81666666666666,Capbreton
40065,2015,118,6,91,85.08305084745763,Capbreton
40065,2016,107,10,85,83.27383177570094,Capbreton
40065,2017,128,8,97,84.309375,Capbreton
40065,2018,115,16,80,81.37217391304348,Capbreton
40065,2019,125,7,91,86.044,Capbreton
40088,2004,832,93,441,77.92439903846154,Dax
40088,2005,818,81,437,78.63190709046455,Dax
40088,2006,760,78,405,78.34434210526315,Dax
40088,2007,896,94,515,78.80502232142857,Dax
40088,2008,888,87,522,79.36542792792793,Dax
40088,2009,915,104,547,79.04808743169399,Dax
40088,2010,919,94,529,78.80108813928183,Dax
40088,2011,930,117,549,79.0521505376344,Dax
40088,2012,986,95,594,79.92444219066937,Dax
40088,2013,971,94,596,80.16786817713697,Dax
40088,2014,996,91,643,80.5754016064257,Dax
40088,2015,973,62,615,81.2267214799589,Dax
40088,2016,991,74,624,80.81453077699294,Dax
40088,2017,1021,69,652,81.1568070519099,Dax
40088,2018,1065,76,670,80.72863849765258,Dax
40088,2019,1049,78,654,81.14966634890372,Dax
40119,2004,45,10,24,74.24,Hagetmau
40119,2005,52,10,25,75.575,Hagetmau
40119,2006,46,7,27,79.61521739130434,Hagetmau
40119,2007,61,14,29,72.69016393442622,Hagetmau
40119,2008,49,5,37,82.56326530612245,Hagetmau
40119,2009,52,12,26,75.96923076923076,Hagetmau
40119,2010,58,6,37,81.2551724137931,Hagetmau
40119,2011,50,10,31,78.364,Hagetmau
40119,2012,63,9,43,79.10317460317461,Hagetmau
40119,2013,55,7,31,79.02181818181818,Hagetmau
40119,2014,51,7,33,78.81372549019608,Hagetmau
40119,2015,60,6,42,81.73166666666667,Hagetmau
40119,2016,56,2,46,84.34821428571429,Hagetmau
40119,2017,73,5,46,81.17534246575343,Hagetmau
40119,2018,68,6,47,82.34117647058824,Hagetmau
40119,2019,61,6,45,82.6655737704918,Hagetmau
40133,2004,94,1,70,84.97978723404255,Labenne
40133,2005,87,1,65,83.80574712643678,Labenne
40133,2006,102,6,71,82.23725490196078,Labenne
40133,2007,120,2,88,84.4575,Labenne
40133,2008,114,1,76,82.93070175438596,Labenne
40133,2009,91,0,62,83.13626373626374,Labenne
40133,2010,118,8,82,81.61101694915254,Labenne
40133,2011,119,3,87,84.45294117647059,Labenne
40133,2012,124,4,93,83.15887096774193,Labenne
40133,2013,113,5,87,83.73362831858407,Labenne
40133,2014,105,0,83,86.46285714285715,Labenne
40133,2015,132,3,101,85.70681818181818,Labenne
40133,2016,127,2,105,85.37795275590551,Labenne
40133,2017,118,3,87,85.29915254237288,Labenne
40133,2018,90,1,71,85.58555555555556,Labenne
40133,2019,107,3,83,85.32710280373831,Labenne
40134,2004,57,11,35,76.63859649122807,Labouheyre
40134,2005,46,10,27,76.52391304347826,Labouheyre
40134,2006,53,10,32,77.99622641509434,Labouheyre
40134,2007,46,6,28,80.41956521739131,Labouheyre
40134,2008,54,2,41,84.30740740740741,Labouheyre
40134,2009,53,9,36,79.41132075471698,Labouheyre
40134,2010,46,11,25,74.47173913043478,Labouheyre
40134,2011,42,8,32,80.27619047619048,Labouheyre
40134,2012,38,5,27,81.47894736842105,Labouheyre
40134,2013,53,11,33,75.59056603773585,Labouheyre
40134,2014,49,10,29,78.63265306122449,Labouheyre
40134,2015,53,13,24,71.8433962264151,Labouheyre
40134,2016,66,7,47,81.25,Labouheyre
40134,2017,59,10,38,78.06101694915255,Labouheyre
40134,2018,44,5,27,80.14545454545454,Labouheyre
40134,2019,57,6,33,78.05087719298245,Labouheyre
40184,2004,98,12,63,79.48061224489796,Mimizan
40184,2005,94,12,54,78.97234042553191,Mimizan
40184,2006,97,10,63,80.21030927835052,Mimizan
40184,2007,78,18,46,76.60512820512821,Mimizan
40184,2008,94,13,59,79.77021276595745,Mimizan
40184,2009,93,10,52,77.96774193548387,Mimizan
40184,2010,118,14,80,81.18898305084745,Mimizan
40184,2011,84,13,50,78.82857142857142,Mimizan
40184,2012,112,11,74,81.65178571428571,Mimizan
40184,2013,101,11,65,81.02079207920792,Mimizan
40184,2014,110,14,72,79.26818181818182,Mimizan
40184,2015,111,12,68,79.45495495495496,Mimizan
40184,2016,117,17,67,77.7034188034188,Mimizan
40184,2017,98,9,70,83.75714285714285,Mimizan
40184,2018,106,10,67,82.09056603773585,Mimizan
40184,2019,143,13,89,80.48671328671328,Mimizan
40192,2004,685,99,317,76.12846715328467,Mont-de-Marsan
40192,2005,712,93,360,76.80941011235954,Mont-de-Marsan
40192,2006,689,90,326,76.69201741654572,Mont-de-Marsan
40192,2007,710,104,352,76.59732394366198,Mont-de-Marsan
40192,2008,756,115,370,75.85780423280423,Mont-de-Marsan
40192,2009,729,106,390,77.34444444444445,Mont-de-Marsan
40192,2010,798,120,439,77.09498746867168,Mont-de-Marsan
40192,2011,698,105,352,76.46590257879656,Mont-de-Marsan
40192,2012,727,92,398,77.67303988995873,Mont-de-Marsan
40192,2013,763,97,398,77.29305373525557,Mont-de-Marsan
40192,2014,772,113,402,76.79235751295337,Mont-de-Marsan
40192,2015,812,110,430,76.94408866995074,Mont-de-Marsan
40192,2016,791,90,432,77.71706700379266,Mont-de-Marsan
40192,2017,796,85,425,77.62613065326633,Mont-de-Marsan
40192,2018,848,109,466,77.99787735849057,Mont-de-Marsan
40192,2019,905,91,501,78.55182320441989,Mont-de-Marsan
40194,2004,19,3,12,73.8,Montfort-en-Chalosse
40194,2005,24,2,15,82.69583333333334,Montfort-en-Chalosse
40194,2006,28,3,20,82.50357142857143,Montfort-en-Chalosse
40194,2007,24,4,16,81.95833333333333,Montfort-en-Chalosse
40194,2008,41,1,30,84.91707317073171,Montfort-en-Chalosse
40194,2009,29,3,21,81.79310344827586,Montfort-en-Chalosse
40194,2010,40,4,29,80.8325,Montfort-en-Chalosse
40194,2011,31,2,23,85.08064516129032,Montfort-en-Chalosse
40194,2012,30,0,25,86.95666666666666,Montfort-en-Chalosse
40194,2013,34,4,23,81.2764705882353,Montfort-en-Chalosse
40194,2014,34,1,26,84.01470588235294,Montfort-en-Chalosse
40194,2015,44,5,33,81.90454545454546,Montfort-en-Chalosse
40194,2016,37,3,29,83.01891891891891,Montfort-en-Chalosse
40194,2017,41,3,30,80.9,Montfort-en-Chalosse
40194,2018,40,8,22,80.475,Montfort-en-Chalosse
40194,2019,49,4,38,82.32857142857142,Montfort-en-Chalosse
40197,2004,89,7,54,80.82022471910112,Morcenx-la-Nouvelle
40197,2005,82,9,51,80.28414634146341,Morcenx-la-Nouvelle
40197,2006,94,10,63,81.3063829787234,Morcenx-la-Nouvelle
40197,2007,76,6,53,82.41447368421052,Morcenx-la-Nouvelle
40197,2008,111,13,63,78.8981981981982,Morcenx-la-Nouvelle
40197,2009,109,14,72,78.6788990825688,Morcenx-la-Nouvelle
40197,2010,100,9,73,82.261,Morcenx-la-Nouvelle
40197,2011,105,9,71,81.14380952380952,Morcenx-la-Nouvelle
40197,2012,109,8,85,84.34862385321101,Morcenx-la-Nouvelle
40197,2013,99,7,75,83.44242424242424,Morcenx-la-Nouvelle
40197,2014,95,8,65,81.34947368421052,Morcenx-la-Nouvelle
40197,2015,109,5,76,83.551376146789,Morcenx-la-Nouvelle
40197,2016,112,5,81,83.34107142857142,Morcenx-la-Nouvelle
40197,2017,106,10,74,82.07830188679245,Morcenx-la-Nouvelle
40197,2018,112,6,81,82.74464285714286,Morcenx-la-Nouvelle
40197,2019,102,8,77,83.15294117647059,Morcenx-la-Nouvelle
40201,2004,37,1,30,85.37027027027027,Mugron
40201,2005,42,5,33,84.07142857142857,Mugron
40201,2006,39,0,29,86.47948717948718,Mugron
40201,2007,38,3,28,82.87368421052632,Mugron
40201,2008,31,5,17,78.97741935483872,Mugron
40201,2009,39,3,30,81.88974358974359,Mugron
40201,2010,41,2,25,83.17317073170732,Mugron
40201,2011,32,3,26,83.21875,Mugron
40201,2012,35,2,26,83.51142857142857,Mugron
40201,2013,44,1,38,86.01363636363637,Mugron
40201,2014,30,2,23,83.18,Mugron
40201,2015,39,4,26,82.23846153846154,Mugron
40201,2016,37,4,28,84.51891891891891,Mugron
40201,2017,49,3,39,84.25102040816327,Mugron
40201,2018,44,2,33,85.51136363636364,Mugron
40201,2019,41,3,32,85.42682926829268,Mugron
40217,2004,44,3,22,79.15681818181818,Parentis-en-Born
40217,2005,36,2,21,81.45277777777778,Parentis-en-Born
40217,2006,31,6,21,77.24516129032259,Parentis-en-Born
40217,2007,48,7,30,77.63958333333333,Parentis-en-Born
40217,2008,34,4,20,81.89117647058823,Parentis-en-Born
40217,2009,35,6,21,77.28571428571429,Parentis-en-Born
40217,2010,40,4,24,78.6775,Parentis-en-Born
40217,2011,34,2,20,80.12647058823529,Parentis-en-Born
40217,2012,51,2,38,85.13725490196079,Parentis-en-Born
40217,2013,38,1,23,82.37105263157895,Parentis-en-Born
40217,2014,34,4,21,78.7235294117647,Parentis-en-Born
40217,2015,34,6,17,77.48823529411764,Parentis-en-Born
40217,2016,54,6,37,82.24259259259259,Parentis-en-Born
40217,2017,47,2,32,83.52127659574468,Parentis-en-Born
40217,2018,54,5,39,83.41111111111111,Parentis-en-Born
40217,2019,57,4,38,82.52456140350877,Parentis-en-Born
40224,2004,96,7,57,80.32916666666667,Peyrehorade
40224,2005,92,12,56,80.6641304347826,Peyrehorade
40224,2006,90,9,60,81.66222222222223,Peyrehorade
40224,2007,87,11,57,79.26896551724138,Peyrehorade
40224,2008,80,13,46,77.58,Peyrehorade
40224,2009,102,13,65,79.95490196078431,Peyrehorade
40224,2010,90,11,58,79.76666666666667,Peyrehorade
40224,2011,89,14,58,78.19662921348315,Peyrehorade
40224,2012,90,15,58,79.11666666666666,Peyrehorade
40224,2013,100,12,67,81.93299999999999,Peyrehorade
40224,2014,91,12,56,79.54725274725274,Peyrehorade
40224,2015,98,15,60,78.62755102040816,Peyrehorade
40224,2016,109,9,75,81.90183486238533,Peyrehorade
40224,2017,107,11,70,81.03831775700935,Peyrehorade
40224,2018,98,7,68,82.63265306122449,Peyrehorade
40224,2019,114,3,88,85.79122807017544,Peyrehorade
40233,2004,28,4,15,79.26071428571429,Pouillon
40233,2005,37,4,24,81.44594594594595,Pouillon
40233,2006,28,1,19,82.25,Pouillon
40233,2007,47,6,28,79.64893617021276,Pouillon
40233,2008,37,3,26,83.92162162162163,Pouillon
40233,2009,27,5,15,76.84814814814816,Pouillon
40233,2010,42,4,28,81.04285714285714,Pouillon
40233,2011,41,2,25,81.11463414634146,Pouillon
40233,2012,45,3,32,81.7688888888889,Pouillon
40233,2013,45,4,29,80.29777777777778,Pouillon
40233,2014,39,5,23,79.27948717948718,Pouillon
40233,2015,36,4,26,80.83055555555555,Pouillon
40233,2016,26,1,19,83.83846153846154,Pouillon
40233,2017,46,3,32,81.6804347826087,Pouillon
40233,2018,48,2,38,85.3875,Pouillon
40233,2019,36,2,21,80.46666666666667,Pouillon
40245,2004,36,8,20,75.89444444444445,Roquefort
40245,2005,28,5,15,75.84285714285714,Roquefort
40245,2006,33,7,17,75.52424242424243,Roquefort
40245,2007,26,3,15,78.58461538461539,Roquefort
40245,2008,47,3,31,82.02127659574468,Roquefort
40245,2009,29,9,14,72.7448275862069,Roquefort
40245,2010,31,4,19,75.8,Roquefort
40245,2011,23,3,14,78.74347826086957,Roquefort
40245,2012,40,6,26,78.1275,Roquefort
40245,2013,39,6,25,77.32564102564102,Roquefort
40245,2014,39,5,26,81.55897435897435,Roquefort
40245,2015,39,4,28,81.65641025641025,Roquefort
40245,2016,34,3,24,82.3529411764706,Roquefort
40245,2017,44,3,31,83.56136363636364,Roquefort
40245,2018,43,4,30,82.7953488372093,Roquefort
40245,2019,34,3,19,79.49705882352941,Roquefort
40273,2004,63,8,43,82.67936507936508,Saint-Martin-de-Seignanx
40273,2005,76,8,52,81.29736842105262,Saint-Martin-de-Seignanx
40273,2006,83,11,60,82.6144578313253,Saint-Martin-de-Seignanx
40273,2007,83,7,60,83.00722891566265,Saint-Martin-de-Seignanx
40273,2008,85,8,57,81.91411764705882,Saint-Martin-de-Seignanx
40273,2009,74,8,57,82.71621621621621,Saint-Martin-de-Seignanx
40273,2010,77,8,57,83.51818181818182,Saint-Martin-de-Seignanx
40273,2011,82,9,54,79.57439024390244,Saint-Martin-de-Seignanx
40273,2012,107,9,73,81.79345794392523,Saint-Martin-de-Seignanx
40273,2013,92,9,71,83.07717391304348,Saint-Martin-de-Seignanx
40273,2014,85,8,62,83.46941176470588,Saint-Martin-de-Seignanx
40273,2015,97,9,78,84.2659793814433,Saint-Martin-de-Seignanx
40273,2016,75,7,56,83.21066666666667,Saint-Martin-de-Seignanx
40273,2017,99,6,74,84.38888888888889,Saint-Martin-de-Seignanx
40273,2018,119,3,96,86.48991596638656,Saint-Martin-de-Seignanx
40273,2019,85,4,64,85.11764705882354,Saint-Martin-de-Seignanx
40279,2004,63,11,34,77.0031746031746,Saint-Paul-lès-Dax
40279,2005,84,10,55,80.50714285714285,Saint-Paul-lès-Dax
40279,2006,71,10,44,79.33802816901408,Saint-Paul-lès-Dax
40279,2007,60,10,35,77.90666666666667,Saint-Paul-lès-Dax
40279,2008,69,11,46,79.64202898550725,Saint-Paul-lès-Dax
40279,2009,100,8,64,81.016,Saint-Paul-lès-Dax
40279,2010,86,10,53,79.67093023255813,Saint-Paul-lès-Dax
40279,2011,99,7,69,82.26969696969697,Saint-Paul-lès-Dax
40279,2012,89,13,54,79.40337078651686,Saint-Paul-lès-Dax
40279,2013,118,17,74,79.95338983050847,Saint-Paul-lès-Dax
40279,2014,104,10,63,81.35673076923077,Saint-Paul-lès-Dax
40279,2015,120,11,85,82.69500000000001,Saint-Paul-lès-Dax
40279,2016,115,7,81,83.46347826086956,Saint-Paul-lès-Dax
40279,2017,126,14,85,81.5968253968254,Saint-Paul-lès-Dax
40279,2018,140,10,102,84.20642857142857,Saint-Paul-lès-Dax
40279,2019,114,12,76,81.89035087719299,Saint-Paul-lès-Dax
40281,2004,156,9,111,83.175,Saint-Pierre-du-Mont
40281,2005,154,14,102,80.66818181818182,Saint-Pierre-du-Mont
40281,2006,166,9,113,82.5777108433735,Saint-Pierre-du-Mont
40281,2007,158,10,111,83.28544303797469,Saint-Pierre-du-Mont
40281,2008,174,7,131,83.98735632183909,Saint-Pierre-du-Mont
40281,2009,157,5,108,83.06305732484077,Saint-Pierre-du-Mont
40281,2010,175,13,120,82.02342857142857,Saint-Pierre-du-Mont
40281,2011,187,9,133,82.96844919786096,Saint-Pierre-du-Mont
40281,2012,175,6,133,84.69142857142857,Saint-Pierre-du-Mont
40281,2013,156,9,111,82.51858974358974,Saint-Pierre-du-Mont
40281,2014,180,11,126,82.45277777777778,Saint-Pierre-du-Mont
40281,2015,204,7,151,84.23480392156863,Saint-Pierre-du-Mont
40281,2016,239,9,176,83.8786610878661,Saint-Pierre-du-Mont
40281,2017,227,11,162,83.51453744493392,Saint-Pierre-du-Mont
40281,2018,167,9,124,83.46586826347306,Saint-Pierre-du-Mont
40281,2019,167,7,122,84.32574850299402,Saint-Pierre-du-Mont
40282,2004,119,7,75,81.80504201680672,Saint-Sever
40282,2005,144,4,101,83.14305555555555,Saint-Sever
40282,2006,144,10,85,80.96736111111112,Saint-Sever
40282,2007,138,13,97,81.63623188405798,Saint-Sever
40282,2008,135,6,88,82.60444444444444,Saint-Sever
40282,2009,111,6,80,82.12252252252252,Saint-Sever
40282,2010,140,9,102,82.84,Saint-Sever
40282,2011,145,5,106,82.90896551724138,Saint-Sever
40282,2012,147,14,102,82.01904761904761,Saint-Sever
