code_tvs,annee,nb_medecins
59163,2008,19
59163,2009,20
59163,2010,19
59163,2011,19
59163,2012,19
59163,2013,20
59163,2014,20
59163,2015,20
59163,2016,20
59163,2017,20
59163,2018,20
59163,2019,19
59168,2004,17
59168,2005,17
59168,2006,18
59168,2007,17
59168,2008,17
59168,2009,17
59168,2010,18
59168,2011,16
59168,2012,16
59168,2013,15
59168,2014,16
59168,2015,16
59168,2016,17
59168,2017,17
59168,2018,16
59168,2019,16
59170,2004,14
59170,2005,14
59170,2006,15
59170,2007,15
59170,2008,16
59170,2009,16
59170,2010,17
59170,2011,15
59170,2012,16
59170,2013,15
59170,2014,15
59170,2015,16
59170,2016,14
59170,2017,16
59170,2018,16
59170,2019,17
59172,2004,41
59172,2005,42
59172,2006,42
59172,2007,41
59172,2008,42
59172,2009,41
59172,2010,40
59172,2011,39
59172,2012,38
59172,2013,40
59172,2014,43
59172,2015,41
59172,2016,36
59172,2017,36
59172,2018,37
59172,2019,38
59178,2004,54
59178,2005,54
59178,2006,54
59178,2007,53
59178,2008,53
59178,2009,53
59178,2010,52
59178,2011,49
59178,2012,46
59178,2013,44
59178,2014,41
59178,2015,41
59178,2016,43
59178,2017,40
59178,2018,44
59178,2019,41
59179,2004,27
59179,2005,26
59179,2006,26
59179,2007,27
59179,2008,27
59179,2009,28
59179,2010,28
59179,2011,27
59179,2012,25
59179,2013,25
59179,2014,25
59179,2015,24
59179,2016,25
59179,2017,25
59179,2018,24
59179,2019,24
59183,2004,126
59183,2005,132
59183,2006,131
59183,2007,130
59183,2008,127
59183,2009,129
59183,2010,125
59183,2011,121
59183,2012,119
59183,2013,115
59183,2014,107
59183,2015,111
59183,2016,104
59183,2017,105
59183,2018,105
59183,2019,99
59205,2004,14
59205,2005,16
59205,2006,16
59205,2007,18
59205,2008,18
59205,2009,17
59205,2010,17
59205,2011,16
59205,2012,16
59205,2013,14
59205,2014,15
59205,2015,16
59205,2016,11
59205,2017,11
59205,2018,11
59205,2019,11
59212,2004,6
59212,2005,6
59212,2006,6
59212,2007,6
59212,2008,6
59212,2009,6
59212,2010,6
59212,2011,6
59212,2012,6
59212,2013,6
59212,2014,6
59212,2015,6
59212,2016,6
59212,2017,6
59212,2018,6
59212,2019,6
59220,2004,19
59220,2005,16
59220,2006,17
59220,2007,17
59220,2008,17
59220,2009,17
59220,2010,21
59220,2011,20
59220,2012,21
59220,2013,21
59220,2014,21
59220,2015,20
59220,2016,20
59220,2017,18
59220,2018,18
59220,2019,18
59234,2004,14
59234,2005,15
59234,2006,16
59234,2007,16
59234,2008,16
59234,2009,17
59234,2010,16
59234,2011,15
59234,2012,16
59234,2013,16
59234,2014,14
59234,2015,14
59234,2016,14
59234,2017,14
59234,2018,16
59234,2019,17
59239,2004,5
59239,2005,4
59239,2006,4
59239,2007,4
59239,2008,3
59239,2009,4
59239,2010,4
59239,2011,4
59239,2012,4
59239,2013,4
59239,2014,5
59239,2015,5
59239,2016,4
59239,2017,5
59239,2018,5
59239,2019,5
59249,2004,25
59249,2005,24
59249,2006,24
59249,2007,23
59249,2008,20
59249,2009,19
59249,2010,19
59249,2011,17
59249,2012,18
59249,2013,18
59249,2014,18
59249,2015,16
59249,2016,15
59249,2017,16
59249,2018,15
59249,2019,14
59268,2004,5
59268,2005,5
59268,2006,5
59268,2007,5
59268,2008,5
59268,2009,7
59268,2010,7
59268,2011,8
59268,2012,8
59268,2013,8
59268,2014,8
59268,2015,8
59268,2016,7
59268,2017,7
59268,2018,10
59268,2019,10
59271,2004,18
59271,2005,17
59271,2006,16
59271,2007,16
59271,2008,16
59271,2009,17
59271,2010,17
59271,2011,16
59271,2012,16
59271,2013,16
59271,2014,16
59271,2015,16
59271,2016,16
59271,2017,16
59271,2018,13
59271,2019,14
59273,2004,27
59273,2005,27
59273,2006,26
59273,2007,26
59273,2008,26
59273,2009,26
59273,2010,25
59273,2011,25
59273,2012,23
59273,2013,22
59273,2014,22
59273,2015,22
59273,2016,21
59273,2017,21
59273,2018,21
59273,2019,21
59279,2004,16
59279,2005,16
59279,2006,16
59279,2007,17
59279,2008,16
59279,2009,17
59279,2010,17
59279,2011,18
59279,2012,18
59279,2013,18
59279,2014,18
59279,2015,19
59279,2016,20
59279,2017,19
59279,2018,19
59279,2019,19
59286,2004,34
59286,2005,34
59286,2006,35
59286,2007,34
59286,2008,33
59286,2009,34
59286,2010,34
59286,2011,33
59286,2012,33
59286,2013,32
59286,2014,33
59286,2015,32
59286,2016,33
59286,2017,34
59286,2018,36
59286,2019,34
59291,2004,19
59291,2005,19
59291,2006,19
59291,2007,19
59291,2008,19
59291,2009,19
59291,2010,18
59291,2011,18
59291,2012,18
59291,2013,17
59291,2014,16
59291,2015,16
59291,2016,16
59291,2017,16
59291,2018,15
59291,2019,15
59295,2004,32
59295,2005,32
59295,2006,32
59295,2007,32
59295,2008,32
59295,2009,31
59295,2010,33
59295,2011,31
59295,2012,33
59295,2013,33
59295,2014,32
59295,2015,31
59295,2016,30
59295,2017,31
59295,2018,30
59295,2019,28
59299,2004,33
59299,2005,34
59299,2006,33
59299,2007,34
59299,2008,35
59299,2009,36
59299,2010,36
59299,2011,38
59299,2012,38
59299,2013,38
59299,2014,37
59299,2015,38
59299,2016,41
59299,2017,41
59299,2018,42
59299,2019,46
59309,2004,8
59309,2005,8
59309,2006,7
59309,2007,7
59309,2008,5
59309,2009,6
59309,2010,6
59309,2011,7
59309,2012,6
59309,2013,6
59309,2014,6
59309,2015,5
59309,2016,5
59309,2017,6
59309,2018,6
59309,2019,6
59317,2004,9
59317,2005,9
59317,2006,8
59317,2007,8
59317,2008,8
59317,2009,8
59317,2010,8
59317,2011,8
59317,2012,8
59317,2013,8
59317,2014,8
59317,2015,9
59317,2016,9
59317,2017,9
59317,2018,9
59317,2019,9
59324,2004,21
59324,2005,21
59324,2006,21
59324,2007,23
59324,2008,23
59324,2009,22
59324,2010,21
59324,2011,21
59324,2012,21
59324,2013,20
59324,2014,20
59324,2015,20
59324,2016,20
59324,2017,19
59324,2018,20
59324,2019,18
59327,2004,16
59327,2005,17
59327,2006,18
59327,2007,18
59327,2008,18
59327,2009,19
59327,2010,18
59327,2011,20
59327,2012,20
59327,2013,18
59327,2014,20
59327,2015,18
59327,2016,17
59327,2017,17
59327,2018,14
59327,2019,15
59328,2004,52
59328,2005,54
59328,2006,55
59328,2007,55
59328,2008,53
59328,2009,53
59328,2010,53
59328,2011,52
59328,2012,49
59328,2013,51
59328,2014,52
59328,2015,54
59328,2016,52
59328,2017,56
59328,2018,59
59328,2019,61
59329,2004,20
59329,2005,19
59329,2006,19
59329,2007,19
59329,2008,20
59329,2009,18
59329,2010,17
59329,2011,17
59329,2012,17
59329,2013,17
59329,2014,18
59329,2015,17
59329,2016,18
59329,2017,18
59329,2018,13
59329,2019,15
59331,2004,9
59331,2005,9
59331,2006,10
59331,2007,10
59331,2008,10
59331,2009,10
59331,2010,10
59331,2011,10
59331,2012,10
59331,2013,9
59331,2014,8
59331,2015,8
59331,2016,8
59331,2017,8
59331,2018,8
59331,2019,8
59339,2004,6
59339,2005,6
59339,2006,6
59339,2007,6
59339,2008,6
59339,2009,6
59339,2010,6
59339,2011,6
59339,2012,7
59339,2013,7
59339,2014,6
59339,2015,7
59339,2016,8
59339,2017,7
59339,2018,8
59339,2019,8
59343,2004,11
59343,2005,11
59343,2006,10
59343,2007,10
59343,2008,11
59343,2009,11
59343,2010,12
59343,2011,12
59343,2012,9
59343,2013,10
59343,2014,10
59343,2015,11
59343,2016,11
59343,2017,12
59343,2018,13
59343,2019,12
59350,2004,309
59350,2005,349
59350,2006,315
59350,2007,325
59350,2008,322
59350,2009,305
59350,2010,299
59350,2011,304
59350,2012,302
59350,2013,298
59350,2014,290
59350,2015,295
59350,2016,297
59350,2017,297
59350,2018,295
59350,2019,294
59352,2004,11
59352,2005,11
59352,2006,11
59352,2007,11
59352,2008,12
59352,2009,11
59352,2010,11
59352,2011,11
59352,2012,12
59352,2013,12
59352,2014,11
59352,2015,13
59352,2016,13
59352,2017,13
59352,2018,11
59352,2019,11
59360,2004,21
59360,2005,21
59360,2006,21
59360,2007,19
59360,2008,20
59360,2009,20
59360,2010,20
59360,2011,19
59360,2012,19
59360,2013,20
59360,2014,20
59360,2015,20
59360,2016,20
59360,2017,20
59360,2018,21
59360,2019,22
59365,2004,9
59365,2005,9
59365,2006,9
59365,2007,8
59365,2008,8
59365,2009,8
59365,2010,8
59365,2011,8
59365,2012,8
59365,2013,7
59365,2014,9
59365,2015,6
59365,2016,6
59365,2017,6
59365,2018,6
59365,2019,6
59367,2004,19
59367,2005,19
59367,2006,19
59367,2007,19
59367,2008,19
59367,2009,19
59367,2010,18
59367,2011,17
59367,2012,16
59367,2013,17
59367,2014,17
59367,2015,17
59367,2016,17
59367,2017,16
59367,2018,16
59367,2019,17
59368,2004,32
59368,2005,33
59368,2006,32
59368,2007,33
59368,2008,33
59368,2009,34
59368,2010,35
59368,2011,35
59368,2012,35
59368,2013,35
59368,2014,35
59368,2015,35
59368,2016,35
59368,2017,35
59368,2018,33
59368,2019,33
59375,2004,5
59375,2005,5
59375,2006,5
59375,2007,5
59375,2008,4
59375,2009,4
59375,2010,4
59375,2011,4
59375,2012,4
59375,2013,4
59375,2014,3
59375,2015,3
59375,2016,3
59375,2017,3
59375,2018,3
59375,2019,4
59378,2004,42
59378,2005,43
59378,2006,41
59378,2007,41
59378,2008,40
59378,2009,41
59378,2010,42
59378,2011,40
59378,2012,42
59378,2013,41
59378,2014,41
59378,2015,41
59378,2016,41
59378,2017,44
59378,2018,46
59378,2019,44
59383,2004,16
59383,2005,15
59383,2006,16
59383,2007,17
59383,2008,16
59383,2009,16
59383,2010,16
59383,2011,16
59383,2012,14
59383,2013,14
59383,2014,11
59383,2015,11
59383,2016,11
59383,2017,16
59383,2018,19
59383,2019,18
59386,2004,7
59386,2005,7
59386,2006,7
59386,2007,7
59386,2008,7
59386,2009,7
59386,2010,7
59386,2011,7
59386,2012,7
59386,2013,7
59386,2014,7
59386,2015,8
59386,2016,8
59386,2017,8
59386,2018,7
59386,2019,8
59392,2004,49
59392,2005,46
59392,2006,46
59392,2007,44
59392,2008,42
59392,2009,41
59392,2010,36
59392,2011,37
59392,2012,37
59392,2013,35
59392,2014,35
59392,2015,44
59392,2016,41
59392,2017,30
59392,2018,29
59392,2019,29
59400,2004,17
59400,2005,17
59400,2006,17
59400,2007,17
59400,2008,17
59400,2009,17
59400,2010,17
59400,2011,16
59400,2012,16
59400,2013,16
59400,2014,15
59400,2015,15
59400,2016,15
59400,2017,17
59400,2018,17
59400,2019,15
59410,2004,24
59410,2005,25
59410,2006,25
59410,2007,27
59410,2008,27
59410,2009,27
59410,2010,27
59410,2011,26
59410,2012,26
59410,2013,23
59410,2014,22
59410,2015,20
59410,2016,19
59410,2017,19
59410,2018,21
59410,2019,19
59421,2004,15
59421,2005,17
59421,2006,18
59421,2007,18
59421,2008,19
59421,2009,19
59421,2010,18
59421,2011,18
59421,2012,18
59421,2013,17
59421,2014,17
59421,2015,14
59421,2016,14
59421,2017,14
59421,2018,14
59421,2019,14
59426,2004,9
59426,2005,9
59426,2006,8
59426,2007,8
59426,2008,8
59426,2009,10
59426,2010,10
59426,2011,9
59426,2012,8
59426,2013,8
59426,2014,8
59426,2015,8
59426,2016,7
59426,2017,8
59426,2018,8
59426,2019,8
59431,2004,14
59431,2005,14
59431,2006,14
59431,2007,14
59431,2008,15
59431,2009,15
59431,2010,15
59431,2011,15
59431,2012,16
59431,2013,16
59431,2014,17
59431,2015,17
59431,2016,18
59431,2017,18
59431,2018,18
59431,2019,19
59449,2004,27
59449,2005,29
59449,2006,29
59449,2007,28
59449,2008,30
59449,2009,30
59449,2010,30
59449,2011,30
59449,2012,29
59449,2013,29
59449,2014,31
59449,2015,29
59449,2016,28
59449,2017,29
59449,2018,31
59449,2019,33
59452,2004,7
59452,2005,7
59452,2006,7
59452,2007,7
59452,2008,7
59452,2009,7
59452,2010,6
59452,2011,7
59452,2012,7
59452,2013,7
59452,2014,7
59452,2015,7
59452,2016,7
59452,2017,7
59452,2018,7
59452,2019,7
59459,2004,14
59459,2005,14
59459,2006,15
59459,2007,13
59459,2008,13
59459,2009,13
59459,2010,13
59459,2011,12
59459,2012,12
59459,2013,12
59459,2014,13
59459,2015,13
59459,2016,13
59459,2017,13
59459,2018,14
59459,2019,13
59466,2004,8
59466,2005,9
59466,2006,10
59466,2007,10
59466,2008,11
59466,2009,11
59466,2010,11
59466,2011,11
59466,2012,11
59466,2013,11
59466,2014,11
59466,2015,11
59466,2016,14
59466,2017,14
59466,2018,14
59466,2019,14
59481,2004,25
59481,2005,26
59481,2006,27
59481,2007,29
59481,2008,28
59481,2009,27
59481,2010,27
59481,2011,27
59481,2012,28
59481,2013,28
59481,2014,28
59481,2015,27
59481,2016,28
59481,2017,26
59481,2018,25
59481,2019,25
59491,2004,12
59491,2005,13
59491,2006,12
59491,2007,12
59491,2008,12
59491,2009,10
59491,2010,10
59491,2011,11
59491,2012,10
59491,2013,9
59491,2014,13
59491,2015,11
59491,2016,11
59491,2017,12
59491,2018,13
59491,2019,14
59507,2004,21
59507,2005,21
59507,2006,20
59507,2007,21
59507,2008,21
59507,2009,22
59507,2010,22
59507,2011,22
59507,2012,22
59507,2013,21
59507,2014,18
59507,2015,18
59507,2016,20
59507,2017,18
59507,2018,18
59507,2019,18
59508,2004,12
59508,2005,12
59508,2006,12
59508,2007,12
59508,2008,12
59508,2009,12
59508,2010,12
59508,2011,12
59508,2012,11
59508,2013,13
59508,2014,12
59508,2015,13
59508,2016,11
59508,2017,11
59508,2018,11
59508,2019,12
59512,2004,113
59512,2005,114
59512,2006,117
59512,2007,115
59512,2008,115
59512,2009,141
59512,2010,136
59512,2011,131
59512,2012,120
59512,2013,121
59512,2014,121
59512,2015,124
59512,2016,125
59512,2017,125
59512,2018,122
59512,2019,119
59526,2004,41
59526,2005,40
59526,2006,40
59526,2007,40
59526,2008,40
59526,2009,40
59526,2010,39
59526,2011,39
59526,2012,40
59526,2013,39
59526,2014,38
59526,2015,38
59526,2016,38
59526,2017,38
59526,2018,39
59526,2019,42
59527,2004,12
59527,2005,12
59527,2006,12
59527,2007,12
59527,2008,13
59527,2009,13
59527,2010,13
59527,2011,13
59527,2012,13
59527,2013,13
59527,2014,13
59527,2015,13
59527,2016,13
59527,2017,13
59527,2018,14
59527,2019,13
59544,2004,28
59544,2005,33
59544,2006,34
59544,2007,38
59544,2008,39
59544,2009,37
59544,2010,37
59544,2011,38
59544,2012,37
59544,2013,37
59544,2014,37
59544,2015,37
59544,2016,37
59544,2017,37
59544,2018,34
59544,2019,35
59560,2004,23
59560,2005,23
59560,2006,23
59560,2007,25
59560,2008,24
59560,2009,24
59560,2010,24
59560,2011,24
59560,2012,24
59560,2013,24
59560,2014,25
59560,2015,26
59560,2016,25
59560,2017,25
59560,2018,26
59560,2019,23
59569,2004,16
59569,2005,16
59569,2006,16
59569,2007,15
59569,2008,16
59569,2009,16
59569,2010,16
59569,2011,16
59569,2012,16
59569,2013,15
59569,2014,15
59569,2015,15
59569,2016,16
59569,2017,18
59569,2018,14
59569,2019,12
59571,2004,14
59571,2005,14
59571,2006,14
59571,2007,14
59571,2008,14
59571,2009,14
59571,2010,14
59571,2011,13
59571,2012,15
59571,2013,15
59571,2014,15
59571,2015,16
59571,2016,16
59571,2017,16
59571,2018,15
59571,2019,14
59574,2004,20
59574,2005,20
59574,2006,20
59574,2007,20
59574,2008,21
59574,2009,21
59574,2010,21
59574,2011,22
59574,2012,22
59574,2013,22
59574,2014,22
59574,2015,21
59574,2016,20
59574,2017,18
59574,2018,18
59574,2019,18
59580,2004,10
59580,2005,10
59580,2006,10
59580,2007,10
59580,2008,11
59580,2009,10
59580,2010,10
59580,2011,10
59580,2012,10
59580,2013,11
59580,2014,12
59580,2015,13
59580,2016,13
59580,2017,12
59580,2018,13
59580,2019,13
59586,2004,14
59586,2005,14
59586,2006,15
59586,2007,13
59586,2008,14
59586,2009,14
59586,2010,13
59586,2011,13
59586,2012,14
59586,2013,14
59586,2014,14
59586,2015,14
59586,2016,15
59586,2017,14
59586,2018,15
59586,2019,16
59599,2004,102
59599,2005,102
59599,2006,103
59599,2007,101
59599,2008,102
59599,2009,100
59599,2010,100
59599,2011,99
59599,2012,98
59599,2013,98
59599,2014,95
59599,2015,98
59599,2016,96
59599,2017,95
59599,2018,93
59599,2019,90
59603,2004,18
59603,2005,14
59603,2006,14
59603,2007,14
59603,2008,14
59603,2009,14
59603,2010,13
59603,2011,13
59603,2012,13
59603,2013,13
59603,2014,13
59603,2015,12
59603,2016,12
59603,2017,12
59603,2018,11
59603,2019,9
59606,2004,63
59606,2005,70
59606,2006,67
59606,2007,64
59606,2008,61
59606,2009,60
59606,2010,61
59606,2011,62
59606,2012,58
59606,2013,59
59606,2014,56
59606,2015,55
59606,2016,58
59606,2017,63
59606,2018,63
59606,2019,60
59616,2004,17
59616,2005,18
59616,2006,18
59616,2007,18
59616,2008,19
59616,2009,17
59616,2010,16
59616,2011,15
59616,2012,15
59616,2013,15
59616,2014,18
59616,2015,14
59616,2016,14
59616,2017,14
59616,2018,14
59616,2019,14
59636,2004,20
59636,2005,20
59636,2006,21
59636,2007,21
59636,2008,20
59636,2009,20
59636,2010,20
59636,2011,20
59636,2012,20
59636,2013,19
59636,2014,20
59636,2015,20
59636,2016,20
59636,2017,20
59636,2018,21
59636,2019,21
59646,2004,15
59646,2005,16
59646,2006,16
59646,2007,16
59646,2008,16
59646,2009,16
59646,2010,16
59646,2011,16
59646,2012,15
59646,2013,15
59646,2014,15
59646,2015,14
59646,2016,14
59646,2017,14
59646,2018,13
59646,2019,13
59648,2004,23
59648,2005,22
59648,2006,23
59648,2007,22
59648,2008,21
59648,2009,21
59648,2010,21
59648,2011,22
59648,2012,26
59648,2013,24
59648,2014,24
59648,2015,24
59648,2016,24
59648,2017,24
59648,2018,22
59648,2019,21
59650,2004,45
59650,2005,44
59650,2006,44
59650,2007,44
59650,2008,43
59650,2009,43
59650,2010,43
59650,2011,42
59650,2012,42
59650,2013,39
59650,2014,39
59650,2015,39
59650,2016,41
59650,2017,39
59650,2018,40
59650,2019,39
59653,2004,19
59653,2005,19
59653,2006,18
59653,2007,18
59653,2008,18
59653,2009,20
59653,2010,21
59653,2011,21
59653,2012,20
59653,2013,19
59653,2014,19
59653,2015,19
59653,2016,19
59653,2017,19
59653,2018,20
59653,2019,21
59663,2004,14
59663,2005,14
59663,2006,14
59663,2007,14
59663,2008,13
59663,2009,13
59663,2010,13
59663,2011,13
59663,2012,13
59663,2013,13
59663,2014,13
59663,2015,12
59663,2016,11
59663,2017,14
59663,2018,13
59663,2019,13
60057,2004,83
60057,2005,83
60057,2006,82
60057,2007,82
60057,2008,82
60057,2009,82
60057,2010,84
60057,2011,80
60057,2012,80
60057,2013,78
60057,2014,84
60057,2015,78
60057,2016,76
60057,2017,78
60057,2018,75
60057,2019,76
60103,2004,12
60103,2005,11
60103,2006,11
60103,2007,11
60103,2008,11
60103,2009,11
60103,2010,10
60103,2011,10
60103,2012,10
60103,2013,9
60103,2014,9
60103,2015,9
60103,2016,11
60103,2017,11
60103,2018,11
60103,2019,10
60104,2004,11
60104,2005,10
60104,2006,11
60104,2007,11
60104,2008,11
60104,2009,11
60104,2010,10
60104,2011,10
60104,2012,9
60104,2013,9
60104,2014,9
60104,2015,10
60104,2016,11
60104,2017,12
60104,2018,12
60104,2019,14
60139,2004,18
60139,2005,16
60139,2006,17
60139,2007,17
60139,2008,17
60139,2009,18
60139,2010,17
60139,2011,17
60139,2012,16
60139,2013,16
60139,2014,16
60139,2015,17
60139,2016,15
60139,2017,15
60139,2018,14
60139,2019,12
60141,2004,42
60141,2005,42
60141,2006,40
60141,2007,42
60141,2008,42
60141,2009,40
60141,2010,41
60141,2011,41
60141,2012,41
60141,2013,42
60141,2014,46
60141,2015,43
60141,2016,39
60141,2017,39
60141,2018,40
60141,2019,42
60143,2004,5
60143,2005,5
60143,2006,5
60143,2007,5
60143,2008,5
60143,2009,5
60143,2010,5
60143,2011,5
60143,2012,4
60143,2013,4
60143,2014,4
60143,2015,4
60143,2016,3
60143,2017,2
60143,2018,2
60143,2019,2
60157,2004,22
60157,2005,22
60157,2006,22
60157,2007,23
60157,2008,22
60157,2009,21
60157,2010,21
60157,2011,21
60157,2012,22
60157,2013,21
60157,2014,21
60157,2015,21
60157,2016,21
60157,2017,22
60157,2018,20
60157,2019,18
60159,2004,50
60159,2005,51
60159,2006,51
60159,2007,54
60159,2008,54
60159,2009,62
60159,2010,62
60159,2011,63
60159,2012,61
60159,2013,56
60159,2014,59
60159,2015,59
60159,2016,59
60159,2017,56
60159,2018,59
60159,2019,50
60175,2004,48
60175,2005,46
60175,2006,47
60175,2007,50
60175,2008,49
60175,2009,50
60175,2010,51
60175,2011,49
60175,2012,47
60175,2013,43
60175,2014,44
60175,2015,42
60175,2016,41
60175,2017,37
60175,2018,34
60175,2019,36
60176,2004,30
60176,2005,31
60176,2006,33
60176,2007,33
60176,2008,32
60176,2009,28
60176,2010,29
60176,2011,27
60176,2012,27
60176,2013,25
60176,2014,26
60176,2015,26
60176,2016,26
60176,2017,25
60176,2018,23
60176,2019,24
60178,2004,6
60178,2005,6
60178,2006,6
60178,2007,6
60178,2008,6
60178,2009,6
60178,2010,6
60178,2011,6
60178,2012,6
60178,2013,6
60178,2014,6
60178,2015,6
60178,2016,6
60178,2017,5
60178,2018,5
60178,2019,6
60188,2004,11
60188,2005,11
60188,2006,11
60188,2007,11
60188,2008,11
60188,2009,11
60188,2010,11
60188,2011,11
60188,2012,9
60188,2013,9
60188,2014,9
60188,2015,9
60188,2016,8
60188,2017,8
60188,2018,8
60188,2019,9
60223,2004,10
60223,2005,11
60223,2006,11
60223,2007,11
60223,2008,12
60223,2009,11
60223,2010,12
60223,2011,12
60223,2012,12
60223,2013,12
60223,2014,13
60223,2015,12
60223,2016,11
60223,2017,11
60223,2018,12
60223,2019,13
60245,2004,6
60245,2005,6
60245,2006,6
60245,2007,5
60245,2008,5
60245,2009,4
60245,2010,5
60245,2011,5
60245,2012,6
60245,2013,6
60245,2014,6
60245,2015,7
60245,2016,6
60245,2017,6
60245,2018,5
60245,2019,4
60286,2004,11
60286,2005,11
60286,2006,11
60286,2007,11
60286,2008,11
60286,2009,11
60286,2010,10
60286,2011,10
60286,2012,10
60286,2013,10
60286,2014,9
60286,2015,9
60286,2016,9
60286,2017,9
60286,2018,9
60286,2019,9
60360,2004,15
60360,2005,15
60360,2006,14
60360,2007,15
60360,2008,15
60360,2009,15
60360,2010,15
60360,2011,14
60360,2012,12
60360,2013,11
60360,2014,9
60360,2015,9
60360,2016,9
60360,2017,10
60360,2018,10
60360,2019,10
60382,2004,18
60382,2005,17
60382,2006,18
60382,2007,20
60382,2008,20
60382,2009,21
60382,2010,21
60382,2011,21
60382,2012,22
60382,2013,23
60382,2014,22
60382,2015,21
60382,2016,21
60382,2017,22
60382,2018,22
60382,2019,21
60395,2004,27
60395,2005,26
60395,2006,28
60395,2007,28
60395,2008,26
60395,2009,26
60395,2010,25
60395,2011,24
60395,2012,25
60395,2013,25
60395,2014,25
60395,2015,25
60395,2016,25
60395,2017,23
60395,2018,23
60395,2019,20
60414,2004,10
60414,2005,10
60414,2006,10
60414,2007,11
60414,2008,9
60414,2009,9
60414,2010,9
60414,2011,9
60414,2012,8
60414,2013,8
60414,2014,8
60414,2015,10
60414,2016,12
60414,2017,9
60414,2018,9
60414,2019,8
60439,2004,13
60439,2005,13
60439,2006,13
60439,2007,13
60439,2008,12
60439,2009,13
60439,2010,13
60439,2011,13
60439,2012,12
60439,2013,12
60439,2014,12
60439,2015,12
60439,2016,13
60439,2017,13
60439,2018,12
60439,2019,13
60463,2004,21
60463,2005,23
60463,2006,23
60463,2007,22
60463,2008,20
60463,2009,20
60463,2010,20
60463,2011,19
60463,2012,18
60463,2013,18
60463,2014,19
60463,2015,19
60463,2016,18
60463,2017,17
60463,2018,15
60463,2019,14
60471,2004,28
60471,2005,29
60471,2006,28
60471,2007,30
60471,2008,28
60471,2009,28
60471,2010,30
60471,2011,27
60471,2012,28
60471,2013,28
60471,2014,29
60471,2015,31
60471,2016,30
60471,2017,26
60471,2018,24
60471,2019,20
60482,2004,4
60482,2005,5
60482,2006,4
60482,2007,4
60482,2008,4
60482,2009,4
60482,2010,4
60482,2011,4
60482,2012,4
60482,2013,3
60482,2014,4
60482,2015,4
60482,2016,7
60482,2017,7
60482,2018,8
60482,2019,9
60500,2004,13
60500,2005,13
60500,2006,13
60500,2007,13
60500,2008,14
60500,2009,14
60500,2010,14
60500,2011,14
60500,2012,14
60500,2013,14
60500,2014,13
60500,2015,12
60500,2016,12
60500,2017,11
60500,2018,9
60500,2019,9
60509,2004,21
60509,2005,23
60509,2006,23
60509,2007,23
60509,2008,23
60509,2009,23
60509,2010,23
60509,2011,23
60509,2012,22
60509,2013,22
60509,2014,20
60509,2015,20
60509,2016,19
60509,2017,19
60509,2018,18
60509,2019,18
60533,2004,8
60533,2005,8
60533,2006,8
60533,2007,8
60533,2008,7
60533,2009,6
60533,2010,6
60533,2011,6
60533,2012,5
60533,2013,6
60533,2014,6
60533,2015,7
60533,2016,7
60533,2017,7
60533,2018,7
60533,2019,7
60581,2004,8
60581,2005,8
60581,2006,8
60581,2007,8
60581,2008,8
60581,2009,7
60581,2010,7
60581,2011,7
60581,2012,7
60581,2013,7
60581,2014,7
60581,2015,8
60581,2016,8
60581,2017,7
60581,2018,7
60581,2019,7
60584,2004,8
60584,2005,9
60584,2006,7
60584,2007,6
60584,2008,7
60584,2009,7
60584,2010,7
60584,2011,7
60584,2012,7
60584,2013,8
60584,2014,7
60584,2015,6
60584,2016,6
60584,2017,6
60584,2018,7
60584,2019,7
60589,2004,2
60589,2005,2
60589,2006,2
60589,2007,1
60589,2008,1
60589,2009,1
60589,2010,2
60589,2011,2
60589,2012,2
60589,2013,2
60589,2014,2
60589,2015,3
60589,2016,3
60589,2017,3
60589,2018,3
60589,2019,3
60612,2004,23
60612,2005,23
60612,2006,24
60612,2007,25
60612,2008,26
60612,2009,25
60612,2010,24
60612,2011,22
60612,2012,20
60612,2013,19
60612,2014,20
60612,2015,18
60612,2016,18
60612,2017,19
60612,2018,18
60612,2019,18
60636,2004,23
60636,2005,22
60636,2006,22
60636,2007,21
60636,2008,21
60636,2009,19
60636,2010,22
60636,2011,21
60636,2012,20
60636,2013,20
60636,2014,20
60636,2015,18
60636,2016,17
60636,2017,16
60636,2018,15
60636,2019,15
61001,2004,39
61001,2005,39
61001,2006,41
61001,2007,40
61001,2008,41
61001,2009,45
61001,2010,40
61001,2011,48
61001,2012,40
61001,2013,43
61001,2014,42
61001,2015,39
61001,2016,36
61001,2017,34
61001,2018,30
61001,2019,30
61006,2004,23
61006,2005,22
61006,2006,22
61006,2007,21
61006,2008,22
61006,2009,26
61006,2010,22
61006,2011,22
61006,2012,22
61006,2013,24
61006,2014,22
61006,2015,22
61006,2016,21
61006,2017,24
61006,2018,21
61006,2019,18
61038,2004,6
61038,2005,6
61038,2006,6
61038,2007,6
61038,2008,6
61038,2009,7
61038,2010,6
61038,2011,7
61038,2012,5
61038,2013,6
61038,2014,6
61038,2015,6
61038,2016,6
61038,2017,6
61038,2018,6
61038,2019,7
61117,2004,12
61117,2005,11
61117,2006,11
61117,2007,10
61117,2008,10
61117,2009,11
61117,2010,11
61117,2011,12
61117,2012,13
61117,2013,13
61117,2014,13
61117,2015,11
61117,2016,11
61117,2017,10
61117,2018,10
61117,2019,10
61145,2004,11
61145,2005,11
61145,2006,11
61145,2007,11
61145,2008,11
61145,2009,11
61145,2010,11
61145,2011,11
